       1       0       1       0.00000000000           78870689.2772           35833825.7137    
       2       1       1       4311084.62573           78148904.0090           32284990.3577    
       3       2       1       7634734.51532           77784049.3530           29411011.1444    
       4       3       1       10259588.2668           77717770.8673           27077464.8582    
       5       4       1       12395814.9085           77974665.1518           25159843.9320    
       6       5       1       14168217.6378           78417997.3344           23583099.0207    
       7       6       1       15666102.6641           79027342.7817           22248685.5610    
       8       7       1       16931108.3298           79649897.4675           21075180.2207    
       9       8       1       17976622.1990           80174626.1326           20032686.6542    
      10       9       1       18827820.2376           80534766.2458           19062641.5264    
      11      10       1       19492686.1170           80672750.9676           18145573.9078    
      12      11       1       20010692.2146           80648691.9020           17291043.8919    
      13      12       1       20399935.4294           80523418.7135           16497419.8391    
      14      13       1       20693557.5911           80351303.5518           15774941.8595    
      15      14       1       20927458.1740           80201163.7864           15122250.0369    
      16      15       1       21116516.4078           80090914.7725           14533314.8235    
      17      16       1       21273975.1915           80054360.3164           14006790.4772    
      18      17       1       21415121.9464           80111433.6153           13531438.4529    
      19      18       1       21522267.1858           80211654.1448           13105027.6685    
      20      19       1       21609393.4402           80351406.6691           12715998.8984    
      21      20       1       21681210.6908           80554765.8362           12367835.4784    
      22      21       1       21735490.2556           80783314.1451           12042062.6017    
      23      22       1       21766952.6705           80999393.5526           11738729.7656    
      24      23       1       21784301.5812           81225429.6299           11456821.7991    
      25      24       1       39260618.1928           146874433.099           20188519.7104    
      26      25       1       38233746.3275           143617058.766           19250808.9003    
      27      26       1       37673142.6586           142220168.012           18607398.3317    
      28      27       1       37323344.9086           141683322.201           18103162.9313    
      29      28       1       37065443.3448           141625521.479           17683274.1562    
      30      29       1       36860686.5938           141816773.579           17321360.8393    
      31      30       1       36676245.3215           142147922.519           16988058.1611    
      32      31       1       36490998.3967           142592827.373           16690830.2131    
      33      32       1       36291424.5721           143051130.363           16410646.0551    
      34      33       1       36060825.1405           143534706.087           16141089.7923    
      35      34       1       35843027.7904           144054872.218           15882231.9959    
      36      35       1       35607278.8052           144579989.628           15645969.5366    
      37      36       1       35350399.1554           145090149.064           15410273.7888    
      38      37       1       35053135.8638           145545438.357           15174797.7618    
      39      38       1       34777951.2863           146197748.513           14973809.1941    
      40      39       1       34374034.0644           146330169.584           14720788.3519    
      41      40       1       33932174.2559           146441380.832           14474286.9282    
      42      41       1       33613947.0655           147053173.242           14287710.6497    
      43      42       1       33186286.6685           147340374.544           14073965.7798    
      44      43       1       32787812.8945           147828226.636           13881286.4626    
      45      44       1       32381796.5401           148381264.686           13704052.7728    
      46      45       1       31976001.6043           148951550.931           13524755.4603    
      47      46       1       31551995.2123           149569910.635           13359638.1446    
      48      47       1       31131500.7619           150265579.883           13200869.3681    
      49      48       1       30703290.0237           151031329.294           13048129.7088    
      50      49       1       21888709.9055           109903962.546           9339810.53572    
      51      50       1       20851486.6399           106860154.620           8931715.73643    
      52      51       1       20207610.8279           105765681.787           8694601.39932    
      53      52       1       19730656.4056           105542652.478           8531394.11423    
      54      53       1       19310332.4241           105727567.128           8407059.45387    
      55      54       1       18929557.8401           106037608.307           8293179.85954    
      56      55       1       18541492.0628           106394183.185           8180418.73826    
      57      56       1       18182587.9480           106896947.317           8081913.73026    
      58      57       1       17804955.1292           107321522.130           7984545.75427    
      59      58       1       17443249.4876           107851624.418           7890914.08569    
      60      59       1       17079231.3567           108321252.543           7795803.11470    
      61      60       1       16718696.1721           108794814.492           7704526.32468    
      62      61       1       16380403.3255           109271178.400           7615303.27240    
      63      62       1       16047558.6642           109767243.659           7528309.67980    
      64      63       1       15747442.5780           110387036.474           7454041.94148    
      65      64       1       15416760.2854           110770596.604           7365030.11156    
      66      65       1       15103413.9323           111081762.588           7272602.47707    
      67      66       1       14757214.8148           111172401.408           7176506.78022    
      68      67       1       14461779.8536           111410294.712           7087081.44565    
      69      68       1       14181311.0042           111787710.200           7011909.79219    
      70      69       1       13921239.2471           112092500.414           6934426.34043    
      71      70       1       13669201.9062           112441455.490           6861336.58967    
      72      71       1       13434738.2816           112829857.121           6794937.59326    
      73      72       1       13212138.2119           113213118.440           6730417.34995    
      74      73       1       9586096.56035           83855665.5839           4920217.85440    
      75      74       1       9192408.56682           81909782.9083           4746851.52916    
      76      75       1       8910071.21963           80888295.0235           4635212.75606    
      77      76       1       8713800.91709           80437451.9948           4553459.08898    
      78      77       1       8546943.93863           80305856.0596           4495775.00276    
      79      78       1       8404947.20655           80269576.4220           4440946.37246    
      80      79       1       8276516.98185           80348136.7217           4399173.29753    
      81      80       1       8163062.54649           80479132.2973           4357305.15455    
      82      81       1       8048863.70356           80674572.5024           4324220.79612    
      83      82       1       7942936.53630           80760362.1123           4286844.35103    
      84      83       1       7840984.29920           80898419.5800           4249716.12260    
      85      84       1       7736388.95411           81005387.3097           4212416.73257    
      86      85       1       7638705.41929           81129635.7862           4178809.79663    
      87      86       1       7556700.58630           81316187.0466           4149172.36723    
      88      87       1       7475401.62448           81584622.7856           4123766.58931    
      89      88       1       7403515.53586           81836857.8356           4097141.63083    
      90      89       1       7302551.07413           81777144.0861           4057217.83938    
      91      90       1       7216250.67494           81836262.1841           4027280.14276    
      92      91       1       7151166.23086           82153645.6428           4006799.12490    
      93      92       1       7048892.75293           81933931.0727           3961553.17099    
      94      93       1       6962602.10322           81937833.0977           3926483.79629    
      95      94       1       6905741.56156           82249835.6903           3910454.75265    
      96      95       1       6821595.85518           82198979.4826           3875461.66280    
      97      96       1       6734996.05882           82051536.3974           3837231.54537    
      98      97       1       6660237.46564           82006269.6524           3805529.88354    
      99      98       1       5309910.83471           66171514.1782           3045734.98619    
     100      99       1       5147560.45228           64868022.2855           2964364.26414    
     101     100       1       5033950.23901           64102369.2229           2907982.53872    
     102     101       1       4946804.92112           63698998.1704           2865709.90849    
     103     102       1       4881630.88487           63472376.3959           2837189.71785    
     104     103       1       4814762.73609           63320006.4099           2807717.85351    
     105     104       1       4756455.87734           63217044.0966           2784656.02596    
     106     105       1       4707714.53853           63180375.4753           2761981.98789    
     107     106       1       4663205.54289           63183724.0840           2743620.37416    
     108     107       1       4608723.77439           63182754.5635           2723820.66233    
     109     108       1       4568658.47428           63189299.8335           2706544.69299    
     110     109       1       4524170.86990           63227784.2292           2689221.90297    
     111     110       1       4492852.24389           63381960.0537           2679388.70295    
     112     111       1       4454956.47504           63464641.8671           2665111.65890    
     113     112       1       4412347.61334           63450332.1120           2644241.27580    
     114     113       1       4372732.47153           63460507.5366           2628281.99238    
     115     114       1       4327868.13970           63494905.2710           2615368.58730    
     116     115       1       4294460.60825           63579967.8788           2600517.51463    
     117     116       1       4259723.85793           63710170.7076           2588887.43666    
     118     117       1       4228646.35512           63873459.8630           2578293.78458    
     119     118       1       4161116.62960           63465659.1189           2546747.25125    
     120     119       1       4112528.24865           63375143.2686           2526837.48163    
     121     120       1       4084192.22701           63456847.9119           2512636.86285    
     122     121       1       4042903.35109           63430253.2896           2498307.35996    
     123     122       1       3732933.03099           59169791.4648           2315592.50413    
     124     123       1       3635637.63633           58264595.6812           2265511.68102    
     125     124       1       3570107.52044           57725055.7670           2231848.71364    
     126     125       1       3518504.51544           57408114.8813           2205994.60283    
     127     126       1       3466642.48714           57111185.3438           2182108.16905    
     128     127       1       3422107.72152           56932167.2096           2161912.06808    
     129     128       1       3384160.41620           56840246.6134           2145586.96856    
     130     129       1       3346689.86707           56760317.3963           2128970.73743    
     131     130       1       3316628.54491           56820678.3947           2120013.06006    
     132     131       1       3285079.79049           56830919.3057           2108552.90480    
     133     132       1       3255048.30098           56834205.1003           2094374.59912    
     134     133       1       3224150.90762           56861248.6140           2082872.47744    
     135     134       1       3193177.14750           56857682.0744           2071370.77715    
     136     135       1       3165389.21073           56906912.4628           2060692.32660    
     137     136       1       3131798.96314           56890423.9979           2049316.03757    
     138     137       1       3106422.75059           56874627.8184           2037434.43019    
     139     138       1       3078177.27885           56885301.0281           2024242.69146    
     140     139       1       3046874.13853           56862357.3096           2012817.55073    
     141     140       1       3019296.63574           56928936.9359           2001759.42867    
     142     141       1       2996484.10674           56989245.9393           1992370.95549    
     143     142       1       2967167.11138           56969955.2090           1982750.67954    
     144     143       1       2939161.30276           56919506.0562           1971728.64112    
     145     144       1       2915630.47892           56924103.1600           1960502.36027    
     146     145       1       2891121.78649           56976266.2040           1951345.00922    
     147     146       1       2865850.43924           57016676.8572           1943312.70375    
     148     147       1       3033312.51861           60677149.8307           2056830.64962    
     149     148       1       2953840.40639           59619281.2662           2009090.32538    
     150     149       1       2890985.39505           58877407.9888           1974465.61738    
     151     150       1       2842369.13165           58373965.8155           1948302.05111    
     152     151       1       2809297.38124           58084033.1443           1930538.47571    
     153     152       1       2774578.05482           57906378.7360           1911199.20831    
     154     153       1       2749894.36885           57758870.4567           1897978.17465    
     155     154       1       2725770.02746           57708877.9985           1887359.97441    
     156     155       1       2701818.19655           57651895.3437           1874635.45915    
     157     156       1       2679272.61428           57640753.6007           1866858.78588    
     158     157       1       2662971.54080           57667514.3334           1858646.12520    
     159     158       1       2642861.97587           57648025.4194           1850351.60409    
     160     159       1       2620564.33296           57553402.2331           1838046.43461    
     161     160       1       2601594.11482           57495791.2862           1827411.59814    
     162     161       1       2581190.00647           57505608.8646           1819034.12795    
     163     162       1       2566355.86808           57548013.5507           1813686.58183    
     164     163       1       2548214.31074           57506251.0801           1802543.60786    
     165     164       1       2535324.00013           57562682.0995           1797245.90121    
     166     165       1       2518212.56210           57634719.5708           1792480.86723    
     167     166       1       2509826.73619           57688666.1518           1786759.11196    
     168     167       1       2497175.93951           57782260.9019           1781609.15915    
     169     168       1       2482423.38338           57798210.8952           1773315.72241    
     170     169       1       2468514.95765           57780148.1841           1766671.85891    
     171     170       1       2452960.04750           57773619.5162           1760079.43695    
     172     171       1       2498793.87356           59204898.2896           1795276.83720    
     173     172       1       2458056.28390           58539609.2262           1770617.48961    
     174     173       1       2423279.89162           58027356.6520           1746255.45538    
     175     174       1       2395165.56644           57653094.6212           1728255.81197    
     176     175       1       2368328.19572           57351557.7367           1711538.06638    
     177     176       1       2342720.65705           57027277.3178           1695575.02554    
     178     177       1       2320905.80239           56834377.4259           1683635.77154    
     179     178       1       2307459.90584           56842943.3172           1679206.77711    
     180     179       1       2294272.15681           56787331.4153           1670083.42759    
     181     180       1       2281511.95798           56792567.2416           1664901.80004    
     182     181       1       2266325.28762           56765313.3685           1657797.34297    
     183     182       1       2254845.51819           56740565.0490           1650134.43062    
     184     183       1       2242025.38519           56732614.1423           1644264.47230    
     185     184       1       2232086.79165           56752398.0956           1638976.11264    
     186     185       1       2222195.63991           56857091.0146           1635970.34482    
     187     186       1       2217792.01031           57011422.3393           1635817.65092    
     188     187       1       2204525.19160           56976724.6428           1627722.16514    
     189     188       1       2192602.46937           56931204.0963           1621925.43546    
     190     189       1       2180514.00809           56917339.9731           1615304.01874    
     191     190       1       2170084.65008           56914382.0711           1609742.27897    
     192     191       1       2158031.13313           56801130.3652           1601125.50219    
     193     192       1       2143283.52025           56741543.5037           1594490.97768    
     194     193       1       2133664.99682           56787702.6969           1590092.30574    
     195     194       1       2119073.96776           56699925.4322           1583020.59995    
     196     195       1       2105188.40591           56592850.6010           1573428.99280    
     197     196       1       2084706.38157           56332259.5182           1562180.10197    
     198     197       1       2057970.31771           55873283.1292           1544664.55230    
     199     198       1       2031709.80348           55431720.7779           1526422.41835    
     200     199       1       2012591.52575           55155993.2116           1514586.26475    
     201     200       1       1992762.56834           54959099.8961           1502897.53515    
     202     201       1       1973917.21928           54679989.7777           1491431.00238    
     203     202       1       1960753.46651           54537425.9313           1482983.60217    
     204     203       1       1944048.38327           54402419.7781           1475236.83936    
     205     204       1       1932639.49441           54340373.3928           1469385.11282    
     206     205       1       1924428.09032           54342389.7220           1464649.18775    
     207     206       1       1913661.77939           54324947.6192           1457924.60186    
     208     207       1       1903332.94531           54367908.0439           1456116.01105    
     209     208       1       1894850.58888           54319917.2224           1449247.18977    
     210     209       1       1886638.05228           54348988.2176           1446287.73007    
     211     210       1       1879638.22188           54449162.9708           1444730.80679    
     212     211       1       1867920.42101           54433372.9189           1439112.66029    
     213     212       1       1858825.22240           54378891.2855           1432903.49305    
     214     213       1       1843896.50867           54321163.7904           1427534.70178    
     215     214       1       1833831.82882           54270600.7484           1420845.42273    
     216     215       1       1823156.85224           54303790.8444           1417444.30279    
     217     216       1       1813754.46936           54323390.5207           1413819.01083    
     218     217       1       1801061.86385           54258098.5772           1407927.55783    
     219     218       1       1793407.45927           54322428.7901           1405610.75198    
     220     219       1       1784256.07072           54392529.9885           1402113.93983    
     221     220       1       1731998.98042           53155890.6834           1365812.33723    
     222     221       1       1710916.51749           52800676.0367           1352853.44669    
