1.000000000000000000e+00 0.000000000000000000e+00
9.962281245845257871e+00 7.047454591198086613e-05
1.114275825580225074e+02 1.868717506705108635e-03
1.371206124096345320e+03 3.211084131427915933e-02
1.832120501268876251e+04 4.218183260494671183e-01
