126,-72.734413,-65.737663,0.98382127E-33
127,-73.187172,-66.190422,0.62558390E-33
128,-73.638023,-66.641273,0.39855044E-33
129,-74.084160,-67.087410,0.25511070E-33
130,-74.526489,-67.529739,0.16391830E-33
131,-74.965096,-67.968346,0.10571659E-33
132,-75.400284,-68.403534,0.68413737E-34
133,-75.830841,-68.834091,0.44478961E-34
134,-76.258575,-69.261826,0.28999598E-34
135,-76.682808,-69.686058,0.18973617E-34
136,-77.103485,-70.106735,0.12458116E-34
137,-77.518974,-70.522224,0.82225722E-35
138,-77.931892,-70.935143,0.54410117E-35
139,-78.340981,-71.344231,0.36142229E-35
140,-78.746628,-71.749878,0.24090431E-35
141,-79.149002,-72.152252,0.16110003E-35
142,-79.548782,-72.552032,0.10801232E-35
143,-79.944351,-72.947601,0.72724359E-36
144,-80.336922,-73.340172,0.49112121E-36
145,-80.725807,-73.729057,0.33288780E-36
146,-81.112526,-74.115776,0.22612473E-36
147,-81.494522,-74.497772,0.15432961E-36
148,-81.874786,-74.878036,0.10551217E-36
149,-82.251358,-75.254608,0.72403500E-37
150,-82.624580,-75.627831,0.49850688E-37
151,-82.995026,-75.998276,0.34418256E-37
152,-83.362770,-76.366020,0.23827553E-37
153,-83.727188,-76.730438,0.16550638E-37
154,-84.089027,-77.092278,0.11525768E-37
155,-84.448776,-77.452026,0.80432766E-38
156,-84.805107,-77.808357,0.56322305E-38
157,-85.160446,-78.163696,0.39478319E-38
158,-85.512421,-78.515671,0.27765019E-38
159,-85.862480,-78.865730,0.19564523E-38
160,-86.211349,-79.214600,0.13802482E-38
161,-86.557350,-79.560600,0.97654248E-39
162,-86.902328,-79.905579,0.69162207E-39
163,-87.244247,-80.247498,0.49133168E-39
164,-87.583626,-80.586876,0.34993365E-39
165,-87.920563,-80.923813,0.24983610E-39
166,-88.256119,-81.259369,0.17861791E-39
167,-88.590492,-81.593742,0.12785167E-39
168,-88.921844,-81.925095,0.91792056E-40
169,-89.251541,-82.254791,0.66010967E-40
170,-89.578850,-82.582100,0.47585293E-40
171,-89.906685,-82.909935,0.34284168E-40
172,-90.232529,-83.235779,0.24749733E-40
173,-90.554794,-83.558044,0.17932416E-40
174,-90.876785,-83.880035,0.12995642E-40
175,-91.197250,-84.200500,0.94321400E-41
176,-91.514534,-84.517784,0.68677638E-41
177,-91.831108,-84.834358,0.50040368E-41
178,-92.146309,-85.149559,0.36517838E-41
179,-92.459991,-85.463242,0.26680723E-41
180,-92.772255,-85.775505,0.19520088E-41
181,-93.082977,-86.086227,0.14307257E-41
182,-93.393272,-86.396523,0.10495725E-41
183,-93.700157,-86.703407,0.77211545E-42
184,-94.005547,-87.008797,0.56892718E-42
185,-94.309036,-87.312286,0.42038954E-42
186,-94.611465,-87.614716,0.30968696E-42
187,-94.912903,-87.916153,0.22981295E-42
188,-95.212334,-88.215584,0.16955711E-42
189,-95.510719,-88.513969,0.12611686E-42
190,-95.807297,-88.810547,0.93886997E-43
191,-96.099869,-89.103119,0.70064923E-43
192,-96.391930,-89.395180,0.51848043E-43
193,-96.680824,-89.684074,0.39236357E-43
194,-96.970467,-89.973717,0.29427268E-43
195,-97.257637,-90.260887,0.22420775E-43
196,-97.545158,-90.548409,0.16815582E-43
197,-97.830864,-90.834114,0.12611686E-43
198,-98.113968,-91.117218,0.98090893E-44
199,-98.393005,-91.396255,0.70064923E-44
200,-98.672028,-91.675278,0.56051939E-44
201,-98.949890,-91.953140,0.42038954E-44
202,-99.226616,-92.229866,0.28025969E-44
203,-99.501274,-92.504524,0.28025969E-44
204,-99.773956,-92.777206,0.14012985E-44
205,-100.04493,-93.048180,0.14012985E-44
206,-100.31316,-93.316406,0.14012985E-44
207,-100.57974,-93.582993,0.14012985E-44
208,-100.84402,-93.847275,0.0000000
209,-101.10458,-94.107826,0.0000000
210,-101.36382,-94.367065,0.0000000
211,-101.62267,-94.625923,0.0000000
212,-101.87864,-94.881889,0.0000000
213,-102.13174,-95.134995,0.0000000
214,-102.38297,-95.386223,0.0000000
215,-102.63214,-95.635391,0.0000000
216,-102.87806,-95.881310,0.0000000
217,-103.12257,-96.125824,0.0000000
218,-103.36420,-96.367447,0.0000000
219,-103.60194,-96.605186,0.0000000
220,-103.83919,-96.842438,0.0000000
221,-104.07195,-97.075195,0.0000000
222,-104.30309,-97.306343,0.0000000
223,-104.53074,-97.533989,0.0000000
224,-104.75642,-97.759666,0.0000000
225,-104.97819,-97.981438,0.0000000
226,-105.19570,-98.198952,0.0000000
227,-105.41264,-98.415894,0.0000000
228,-105.62662,-98.629868,0.0000000
229,-105.83535,-98.838600,0.0000000
230,-106.04213,-99.045380,0.0000000
231,-106.24556,-99.248810,0.0000000
232,-106.44606,-99.449310,0.0000000
233,-106.64195,-99.645203,0.0000000
234,-106.83494,-99.838188,0.0000000
235,-107.02373,-100.02698,0.0000000
236,-107.20853,-100.21178,0.0000000
237,-107.39215,-100.39540,0.0000000
238,-107.57114,-100.57439,0.0000000
239,-107.74549,-100.74874,0.0000000
240,-107.91624,-100.91949,0.0000000
241,-108.08302,-101.08627,0.0000000
242,-108.24644,-101.24969,0.0000000
243,-108.40775,-101.41100,0.0000000
244,-108.56432,-101.56757,0.0000000
245,-108.71494,-101.71819,0.0000000
246,-108.86491,-101.86816,0.0000000
247,-109.00900,-102.01225,0.0000000
248,-109.14930,-102.15255,0.0000000
249,-109.28542,-102.28867,0.0000000
250,-109.41821,-102.42146,0.0000000
251,-109.54547,-102.54872,0.0000000
252,-109.66778,-102.67103,0.0000000
253,-109.78753,-102.79078,0.0000000
254,-109.90175,-102.90500,0.0000000
255,-110.01225,-103.01550,0.0000000
256,-110.11772,-103.12097,0.0000000
257,-110.21891,-103.22216,0.0000000
258,-110.31683,-103.32008,0.0000000
259,-110.40940,-103.41265,0.0000000
260,-110.49928,-103.50253,0.0000000
261,-110.58394,-103.58719,0.0000000
262,-110.66656,-103.66981,0.0000000
263,-110.74191,-103.74516,0.0000000
264,-110.81613,-103.81938,0.0000000
265,-110.88558,-103.88883,0.0000000
266,-110.95230,-103.95555,0.0000000
267,-111.01517,-104.01842,0.0000000
268,-111.07443,-104.07768,0.0000000
269,-111.12885,-104.13210,0.0000000
270,-111.18102,-104.18427,0.0000000
271,-111.23006,-104.23331,0.0000000
272,-111.27654,-104.27979,0.0000000
273,-111.32075,-104.32400,0.0000000
274,-111.36198,-104.36523,0.0000000
275,-111.39893,-104.40218,0.0000000
276,-111.43219,-104.43544,0.0000000
277,-111.46530,-104.46855,0.0000000
278,-111.49664,-104.49989,0.0000000
279,-111.52608,-104.52933,0.0000000
280,-111.55489,-104.55814,0.0000000
281,-111.57878,-104.58203,0.0000000
282,-111.60321,-104.60646,0.0000000
283,-111.62705,-104.63030,0.0000000
284,-111.64814,-104.65139,0.0000000
285,-111.66704,-104.67029,0.0000000
286,-111.68490,-104.68815,0.0000000
287,-111.70397,-104.70722,0.0000000
288,-111.72166,-104.72491,0.0000000
289,-111.73483,-104.73808,0.0000000
290,-111.74778,-104.75103,0.0000000
291,-111.76234,-104.76559,0.0000000
292,-111.77554,-104.77879,0.0000000
293,-111.78785,-104.79110,0.0000000
294,-111.80204,-104.80529,0.0000000
295,-111.81101,-104.81426,0.0000000
296,-111.82187,-104.82512,0.0000000
297,-111.83137,-104.83462,0.0000000
298,-111.84050,-104.84375,0.0000000
299,-111.84895,-104.85220,0.0000000
300,-111.85905,-104.86230,0.0000000
301,-111.86565,-104.86890,0.0000000
302,-111.87309,-104.87634,0.0000000
303,-111.87854,-104.88179,0.0000000
304,-111.88400,-104.88725,0.0000000
305,-111.88856,-104.89181,0.0000000
306,-111.89366,-104.89691,0.0000000
307,-111.89927,-104.90252,0.0000000
308,-111.90335,-104.90660,0.0000000
309,-111.90829,-104.91154,0.0000000
310,-111.91304,-104.91629,0.0000000
311,-111.91756,-104.92081,0.0000000
312,-111.92204,-104.92529,0.0000000
313,-111.92525,-104.92850,0.0000000
314,-111.92921,-104.93246,0.0000000
315,-111.93404,-104.93729,0.0000000
316,-111.93691,-104.94016,0.0000000
317,-111.94125,-104.94450,0.0000000
318,-111.94346,-104.94671,0.0000000
319,-111.94760,-104.95085,0.0000000
320,-111.95024,-104.95349,0.0000000
321,-111.95076,-104.95401,0.0000000
322,-111.95443,-104.95768,0.0000000
323,-111.95686,-104.96011,0.0000000
324,-111.95958,-104.96283,0.0000000
325,-111.96060,-104.96385,0.0000000
326,-111.96323,-104.96648,0.0000000
327,-111.96580,-104.96905,0.0000000
328,-111.96906,-104.97231,0.0000000
329,-111.97187,-104.97512,0.0000000
330,-111.97383,-104.97708,0.0000000
331,-111.97548,-104.97873,0.0000000
332,-111.97689,-104.98014,0.0000000
333,-111.97982,-104.98307,0.0000000
334,-111.97864,-104.98189,0.0000000
335,-111.98158,-104.98483,0.0000000
336,-111.98370,-104.98695,0.0000000
337,-111.98602,-104.98927,0.0000000
338,-111.98532,-104.98857,0.0000000
339,-111.98569,-104.98895,0.0000000
340,-111.98549,-104.98874,0.0000000
341,-111.98732,-104.99057,0.0000000
342,-111.98788,-104.99113,0.0000000
343,-111.98895,-104.99220,0.0000000
344,-111.98972,-104.99297,0.0000000
345,-111.99167,-104.99492,0.0000000
346,-111.98862,-104.99187,0.0000000
347,-111.98700,-104.99025,0.0000000
348,-111.98678,-104.99003,0.0000000
349,-111.98544,-104.98869,0.0000000
350,-111.98328,-104.98653,0.0000000
351,-111.98091,-104.98416,0.0000000
352,-111.97945,-104.98270,0.0000000
353,-111.97966,-104.98291,0.0000000
354,-111.97749,-104.98074,0.0000000
355,-111.97520,-104.97845,0.0000000
356,-111.97279,-104.97604,0.0000000
357,-111.96709,-104.97034,0.0000000
358,-111.96725,-104.97050,0.0000000
359,-111.96552,-104.96877,0.0000000
360,-111.96329,-104.96655,0.0000000
361,-111.96199,-104.96524,0.0000000
362,-111.96188,-104.96513,0.0000000
363,-111.95818,-104.96143,0.0000000
364,-111.95682,-104.96007,0.0000000
365,-111.95630,-104.95955,0.0000000
366,-111.95515,-104.95840,0.0000000
367,-111.95016,-104.95341,0.0000000
368,-111.94752,-104.95077,0.0000000
369,-111.94681,-104.95006,0.0000000
370,-111.94362,-104.94687,0.0000000
371,-111.94064,-104.94389,0.0000000
372,-111.93682,-104.94007,0.0000000
373,-111.93408,-104.93733,0.0000000
374,-111.93167,-104.93492,0.0000000
375,-111.93014,-104.93339,0.0000000
376,-111.92612,-104.92937,0.0000000
377,-111.92014,-104.92339,0.0000000
378,-111.91632,-104.91957,0.0000000
379,-111.91396,-104.91721,0.0000000
380,-111.90833,-104.91158,0.0000000
381,-111.90440,-104.90765,0.0000000
382,-111.89953,-104.90278,0.0000000
383,-111.89602,-104.89927,0.0000000
384,-111.88871,-104.89196,0.0000000
385,-111.88631,-104.88956,0.0000000
386,-111.88161,-104.88486,0.0000000
387,-111.87747,-104.88072,0.0000000
388,-111.87044,-104.87369,0.0000000
389,-111.86607,-104.86932,0.0000000
390,-111.85875,-104.86200,0.0000000
391,-111.85165,-104.85490,0.0000000
392,-111.84277,-104.84602,0.0000000
393,-111.83260,-104.83585,0.0000000
394,-111.82104,-104.82430,0.0000000
395,-111.81165,-104.81490,0.0000000
396,-111.79904,-104.80229,0.0000000
397,-111.78581,-104.78906,0.0000000
398,-111.77334,-104.77659,0.0000000
399,-111.75594,-104.75919,0.0000000
400,-111.73960,-104.74285,0.0000000
401,-111.72343,-104.72668,0.0000000
402,-111.70783,-104.71108,0.0000000
403,-111.68861,-104.69186,0.0000000
404,-111.66965,-104.67290,0.0000000
405,-111.64849,-104.65174,0.0000000
406,-111.62263,-104.62589,0.0000000
407,-111.59637,-104.59962,0.0000000
408,-111.56991,-104.57316,0.0000000
409,-111.54223,-104.54548,0.0000000
410,-111.51564,-104.51889,0.0000000
411,-111.48736,-104.49061,0.0000000
412,-111.45599,-104.45924,0.0000000
413,-111.42321,-104.42646,0.0000000
414,-111.38702,-104.39027,0.0000000
415,-111.34892,-104.35217,0.0000000
416,-111.31271,-104.31596,0.0000000
417,-111.26871,-104.27197,0.0000000
418,-111.22674,-104.22999,0.0000000
419,-111.17877,-104.18202,0.0000000
420,-111.12802,-104.13127,0.0000000
421,-111.07263,-104.07588,0.0000000
422,-111.01490,-104.01815,0.0000000
423,-110.95267,-103.95592,0.0000000
424,-110.88419,-103.88744,0.0000000
425,-110.81655,-103.81980,0.0000000
426,-110.74458,-103.74783,0.0000000
427,-110.66949,-103.67274,0.0000000
428,-110.58999,-103.59324,0.0000000
429,-110.50337,-103.50662,0.0000000
430,-110.41625,-103.41950,0.0000000
431,-110.32294,-103.32619,0.0000000
432,-110.22605,-103.22930,0.0000000
433,-110.12361,-103.12686,0.0000000
434,-110.01633,-103.01958,0.0000000
435,-109.91025,-102.91350,0.0000000
436,-109.79439,-102.79764,0.0000000
437,-109.67429,-102.67754,0.0000000
438,-109.55276,-102.55601,0.0000000
439,-109.42770,-102.43095,0.0000000
440,-109.29582,-102.29907,0.0000000
441,-109.15900,-102.16225,0.0000000
442,-109.01693,-102.02018,0.0000000
443,-108.87242,-101.87567,0.0000000
444,-108.72330,-101.72655,0.0000000
445,-108.57141,-101.57466,0.0000000
446,-108.41570,-101.41895,0.0000000
447,-108.25838,-101.26163,0.0000000
448,-108.09679,-101.10004,0.0000000
449,-107.92726,-100.93051,0.0000000
450,-107.75581,-100.75906,0.0000000
451,-107.58170,-100.58495,0.0000000
452,-107.40257,-100.40582,0.0000000
453,-107.22163,-100.22488,0.0000000
454,-107.04040,-100.04365,0.0000000
455,-106.85172,-99.854965,0.0000000
456,-106.65719,-99.660439,0.0000000
457,-106.45963,-99.462875,0.0000000
458,-106.26341,-99.266663,0.0000000
459,-106.06663,-99.069878,0.0000000
460,-105.86308,-98.866325,0.0000000
461,-105.65799,-98.661240,0.0000000
462,-105.45016,-98.453407,0.0000000
463,-105.23665,-98.239899,0.0000000
464,-105.01706,-98.020309,0.0000000
465,-104.79792,-97.801170,0.0000000
466,-104.57320,-97.576454,0.0000000
467,-104.34815,-97.351402,0.0000000
468,-104.12108,-97.124329,0.0000000
469,-103.89049,-96.893738,0.0000000
470,-103.65765,-96.660904,0.0000000
471,-103.42159,-96.424835,0.0000000
472,-103.18320,-96.186455,0.0000000
473,-102.94101,-95.944260,0.0000000
474,-102.70081,-95.704063,0.0000000
475,-102.45949,-95.462738,0.0000000
476,-102.21496,-95.218208,0.0000000
477,-101.96416,-94.967415,0.0000000
478,-101.71368,-94.716927,0.0000000
479,-101.45774,-94.460991,0.0000000
480,-101.20259,-94.205841,0.0000000
481,-100.94645,-93.949699,0.0000000
482,-100.68578,-93.689034,0.0000000
483,-100.42551,-93.428757,0.14012985E-44
484,-100.16276,-93.166008,0.14012985E-44
485,-99.900528,-92.903778,0.14012985E-44
486,-99.633469,-92.636719,0.14012985E-44
487,-99.367744,-92.370995,0.28025969E-44
488,-99.097374,-92.100624,0.28025969E-44
489,-98.819633,-91.822884,0.42038954E-44
490,-98.545906,-91.549156,0.56051939E-44
491,-98.272072,-91.275322,0.84077908E-44
492,-97.995430,-90.998680,0.11210388E-43
493,-97.715652,-90.718903,0.14012985E-43
494,-97.438850,-90.442101,0.18216880E-43
495,-97.156067,-90.159317,0.23822074E-43
496,-96.871849,-89.875099,0.32229865E-43
497,-96.587914,-89.591164,0.43440252E-43
498,-96.297188,-89.300438,0.57453237E-43
499,-96.010223,-89.013474,0.77071416E-43
500,-95.719505,-88.722755,0.10229479E-42
501,-95.427834,-88.431084,0.13732725E-42
502,-95.138397,-88.141647,0.18357010E-42
503,-94.841789,-87.845039,0.24662853E-42
504,-94.543266,-87.546516,0.33210774E-42
505,-94.248131,-87.251381,0.44701421E-42
506,-93.945953,-86.949203,0.60395964E-42
507,-93.643982,-86.647232,0.81695700E-42
508,-93.340401,-86.343651,0.11056245E-41
509,-93.039886,-86.043137,0.14937842E-41
510,-92.731804,-85.735054,0.20332841E-41
511,-92.422531,-85.425781,0.27703671E-41
512,-92.112000,-85.115250,0.37793020E-41
513,-91.800026,-84.803276,0.51623835E-41
514,-91.490273,-84.493523,0.70359196E-41
515,-91.175583,-84.178833,0.96381308E-41
516,-90.858002,-83.861252,0.13242270E-40
517,-90.536064,-83.539314,0.18270129E-40
518,-90.214363,-83.217613,0.25203754E-40
519,-89.890816,-82.894066,0.34832076E-40
520,-89.568336,-82.571587,0.48088359E-40
521,-89.243462,-82.246712,0.66546263E-40
522,-88.914772,-81.918022,0.92443660E-40
523,-88.588654,-81.591904,0.12808709E-39
524,-88.258682,-81.261932,0.17816109E-39
525,-87.923988,-80.927238,0.24898131E-39
526,-87.588356,-80.591606,0.34828152E-39
527,-87.249771,-80.253021,0.48862577E-39
528,-86.906876,-79.910126,0.68848456E-39
529,-86.563896,-79.567146,0.97017077E-39
530,-86.223434,-79.226685,0.13636680E-38
531,-85.877769,-78.881020,0.19267672E-38
532,-85.523773,-78.527023,0.27451605E-38
533,-85.169281,-78.172531,0.39131077E-38
534,-84.814659,-77.817909,0.55786883E-38
535,-84.456635,-77.459885,0.79803177E-38
536,-84.093987,-77.097237,0.11468752E-37
537,-83.724937,-76.728188,0.16587929E-37
538,-83.361641,-76.364891,0.23854472E-37
539,-82.988319,-75.991570,0.34649845E-37
540,-82.615746,-75.618996,0.50293062E-37
541,-82.237419,-75.240669,0.73419794E-37
542,-81.861443,-74.864693,0.10692954E-36
543,-81.478577,-74.481827,0.15681019E-36
544,-81.098656,-74.101906,0.22928299E-36
545,-80.707809,-73.711060,0.33893327E-36
546,-80.318985,-73.322235,0.50000979E-36
547,-79.918488,-72.921738,0.74629811E-36
548,-79.521523,-72.524773,0.11099721E-35
549,-79.117157,-72.120407,0.16631285E-35
550,-78.711891,-71.715141,0.24941956E-35
551,-78.311264,-71.314514,0.37232367E-35
552,-77.904816,-70.908066,0.55903492E-35
553,-77.489571,-70.492821,0.84679359E-35
554,-77.072624,-70.075874,0.12848579E-34
555,-76.651375,-69.654625,0.19579491E-34
556,-76.229172,-69.232422,0.29864952E-34
557,-75.801254,-68.804504,0.45814614E-34
558,-75.369537,-68.372787,0.70549888E-34
559,-74.929207,-67.932457,0.10957953E-33
560,-74.487312,-67.490562,0.17046757E-33
561,-74.043159,-67.046410,0.26578772E-33
562,-73.596626,-66.599876,0.41539550E-33
563,-73.146439,-66.149689,0.65159213E-33
564,-72.692642,-65.695892,0.10257868E-32
565,-72.236076,-65.239326,0.16193515E-32
566,-71.777794,-64.781044,0.25607705E-32
567,-71.318459,-64.321709,0.40537551E-32
568,-70.855835,-63.859085,0.64383170E-32
569,-70.392975,-63.396225,0.10227981E-31
570,-69.924988,-62.928238,0.16331803E-31
571,-69.449745,-62.452995,0.26268143E-31
572,-68.974075,-61.977325,0.42267853E-31
573,-68.495232,-61.498482,0.68229054E-31
574,-68.011635,-61.014885,0.11066053E-30
575,-67.523239,-60.526489,0.18034343E-30
576,-67.035385,-60.038635,0.29374645E-30
577,-66.539459,-59.542709,0.48233693E-30
578,-66.042534,-59.045784,0.79279787E-30
579,-65.542809,-58.546059,0.13067437E-29
580,-65.040398,-58.043648,0.21596566E-29
581,-64.532043,-57.535294,0.35905428E-29
582,-64.023964,-57.027214,0.59678272E-29
583,-63.516361,-56.519608,0.99143736E-29
584,-63.002010,-56.005257,0.16582311E-28
585,-62.480633,-55.483879,0.27930354E-28
586,-61.959820,-54.963066,0.47017839E-28
587,-61.432652,-54.435898,0.79654242E-28
588,-60.902431,-53.905678,0.13535694E-27
589,-60.367733,-53.370979,0.23104532E-27
590,-59.829327,-52.832573,0.39584399E-27
591,-59.293491,-52.296738,0.67644794E-27
592,-58.748924,-51.752174,0.11661028E-26
593,-58.200779,-51.204025,0.20174062E-26
594,-57.648819,-50.652069,0.35035354E-26
595,-57.094402,-50.097649,0.60993928E-26
596,-56.537365,-49.540611,0.10646451E-25
597,-55.975712,-48.978958,0.18669287E-25
598,-55.401917,-48.405167,0.33137813E-25
599,-54.827934,-47.831184,0.58830319E-25
600,-54.249088,-47.252335,0.10495201E-24
601,-53.667187,-46.670433,0.18780511E-24
602,-53.075447,-46.078697,0.33938818E-24
603,-52.485783,-45.489029,0.61204690E-24
604,-51.880768,-44.884018,0.11208290E-23
605,-51.270359,-44.273605,0.20636520E-23
606,-50.650768,-43.654015,0.38346111E-23
607,-50.029358,-43.032608,0.71383266E-23
608,-49.394287,-42.397537,0.13471133E-22
609,-48.750870,-41.754120,0.25635203E-22
610,-48.104389,-41.107635,0.48932761E-22
611,-47.450500,-40.453751,0.94097910E-22
612,-46.789886,-39.793137,0.18217174E-21
613,-46.127369,-39.130615,0.35335291E-21
614,-45.456982,-38.460228,0.69080295E-21
615,-44.790112,-37.793358,0.13457742E-20
616,-44.104485,-37.107735,0.26713834E-20
617,-43.420895,-36.424141,0.52919477E-20
618,-42.736118,-35.739365,0.10495668E-19
619,-42.048862,-35.052109,0.20868035E-19
620,-41.345276,-34.348526,0.42174049E-19
621,-40.639866,-33.643112,0.85388814E-19
622,-39.932186,-32.935432,0.17327760E-18
623,-39.223358,-32.226608,0.35203230E-18
624,-38.507797,-31.511045,0.72002345E-18
625,-37.802498,-30.805746,0.14576533E-17
626,-37.099873,-30.103121,0.29430695E-17
627,-36.377888,-29.381136,0.60583531E-17
628,-35.658379,-28.661627,0.12440375E-16
629,-34.936203,-27.939451,0.25613581E-16
630,-34.210125,-27.213373,0.52942203E-16
631,-33.498184,-26.501432,0.10789316E-15
632,-32.787201,-25.790449,0.21966964E-15
633,-32.085262,-25.088511,0.44321872E-15
634,-31.373432,-24.376680,0.90315449E-15
635,-30.662357,-23.665606,0.18389837E-14
636,-29.955685,-22.958933,0.37280516E-14
637,-29.246605,-22.249853,0.75758500E-14
638,-28.538570,-21.541819,0.15378956E-13
639,-27.833534,-20.836782,0.31125774E-13
640,-27.121258,-20.124506,0.63453840E-13
641,-26.429802,-19.433050,0.12669321E-12
