     142      -72.6242829611          -72.6242829611    
     143      -73.0192396283          -73.0192396283    
     144      -73.4118657649          -73.4118657649    
     145      -73.7997653938          -73.7997653938    
     146      -74.1857264325          -74.1857264325    
     147      -74.5695783480          -74.5695783480    
     148      -74.9496322084          -74.9496322084    
     149      -75.3256034531          -75.3256034531    
     150      -75.6994206096          -75.6994206096    
     151      -76.0694714812          -76.0694714812    
     152      -76.4377889201          -76.4377889201    
     153      -76.8024805666          -76.8024805666    
     154      -77.1642103348          -77.1642103348    
     155      -77.5241611402          -77.5241611402    
     156      -77.8812866428          -77.8812866428    
     157      -78.2361435238          -78.2361435238    
     158      -78.5894403133          -78.5894403133    
     159      -78.9397380059          -78.9397380059    
     160      -79.2888641112          -79.2888641112    
     161      -79.6354577700          -79.6354577700    
     162      -79.9798010271          -79.9798010271    
     163      -80.3216717765          -80.3216717765    
     164      -80.6625565699          -80.6625565699    
     165      -81.0008985438          -81.0008985438    
     166      -81.3369790081          -81.3369790081    
     167      -81.6707587398          -81.6707587398    
     168      -82.0023561088          -82.0023561088    
     169      -82.3318335017          -82.3318335017    
     170      -82.6613270037          -82.6613270037    
     171      -82.9902895991          -82.9902895991    
     172      -83.3176457618          -83.3176457618    
     173      -83.6438003462          -83.6438003462    
     174      -83.9669173872          -83.9669173872    
     175      -84.2864821150          -84.2864821150    
     176      -84.6061087141          -84.6061087141    
     177      -84.9236884228          -84.9236884228    
     178      -85.2398493552          -85.2398493552    
     179      -85.5533299276          -85.5533299276    
     180      -85.8663167645          -85.8663167645    
     181      -86.1772575934          -86.1772575934    
     182      -86.4868319063          -86.4868319063    
     183      -86.7941427880          -86.7941427880    
     184      -87.1007988329          -87.1007988329    
     185      -87.4061912463          -87.4061912463    
     186      -87.7101356129          -87.7101356129    
     187      -88.0129954010          -88.0129954010    
     188      -88.3125801205          -88.3125801205    
     189      -88.6126661208          -88.6126661208    
     190      -88.9109352846          -88.9109352846    
     191      -89.2071975843          -89.2071975843    
     192      -89.5004889613          -89.5004889613    
     193      -89.7932215174          -89.7932215174    
     194      -90.0849021801          -90.0849021801    
     195      -90.3742943516          -90.3742943516    
     196      -90.6604456955          -90.6604456955    
     197      -90.9446297831          -90.9446297831    
     198      -91.2260404794          -91.2260404794    
     199      -91.5067332268          -91.5067332268    
     200      -91.7852912559          -91.7852912559    
     201      -92.0617486527          -92.0617486527    
     202      -92.3366521104          -92.3366521104    
     203      -92.6102993078          -92.6102993078    
     204      -92.8804488788          -92.8804488788    
     205      -93.1501960896          -93.1501960896    
     206      -93.4174898804          -93.4174898804    
     207      -93.6833948474          -93.6833948474    
     208      -93.9456333618          -93.9456333618    
     209      -94.2067461903          -94.2067461903    
     210      -94.4669418934          -94.4669418934    
     211      -94.7240090275          -94.7240090275    
     212      -94.9788878657          -94.9788878657    
     213      -95.2318564102          -95.2318564102    
     214      -95.4827080373          -95.4827080373    
     215      -95.7304914863          -95.7304914863    
     216      -95.9754484642          -95.9754484642    
     217      -96.2197188591          -96.2197188591    
     218      -96.4596729906          -96.4596729906    
     219      -96.6961714394          -96.6961714394    
     220      -96.9323302874          -96.9323302874    
     221      -97.1664640172          -97.1664640172    
     222      -97.3964791399          -97.3964791399    
     223      -97.6232540216          -97.6232540216    
     224      -97.8492335061          -97.8492335061    
     225      -98.0711000970          -98.0711000970    
     226      -98.2899405975          -98.2899405975    
     227      -98.5056001482          -98.5056001482    
     228      -98.7188932195          -98.7188932195    
     229      -98.9280543290          -98.9280543290    
     230      -99.1329180524          -99.1329180524    
     231      -99.3361988487          -99.3361988487    
     232      -99.5362922772          -99.5362922772    
     233      -99.7337221901          -99.7337221901    
     234      -99.9265346199          -99.9265346199    
     235      -100.114721088          -100.114721088    
     236      -100.301374931          -100.301374931    
     237      -100.483125255          -100.483125255    
     238      -100.661228051          -100.661228051    
     239      -100.836969025          -100.836969025    
     240      -101.007821659          -101.007821659    
     241      -101.175823605          -101.175823605    
     242      -101.339644428          -101.339644428    
     243      -101.499918473          -101.499918473    
     244      -101.655721880          -101.655721880    
     245      -101.807978661          -101.807978661    
     246      -101.958827793          -101.958827793    
     247      -102.103974529          -102.103974529    
     248      -102.244662019          -102.244662019    
     249      -102.381314801          -102.381314801    
     250      -102.514704606          -102.514704606    
     251      -102.642850812          -102.642850812    
     252      -102.767363976          -102.767363976    
     253      -102.886559350          -102.886559350    
     254      -103.000264144          -103.000264144    
     255      -103.111924766          -103.111924766    
     256      -103.218108893          -103.218108893    
     257      -103.322205117          -103.322205117    
     258      -103.420718800          -103.420718800    
     259      -103.515401656          -103.515401656    
     260      -103.603996080          -103.603996080    
     261      -103.688592729          -103.688592729    
     262      -103.768469441          -103.768469441    
     263      -103.846033464          -103.846033464    
     264      -103.917868949          -103.917868949    
     265      -103.986427563          -103.986427563    
     266      -104.052077671          -104.052077671    
     267      -104.113225307          -104.113225307    
     268      -104.171628555          -104.171628555    
     269      -104.226272548          -104.226272548    
     270      -104.278939613          -104.278939613    
     271      -104.325985601          -104.325985601    
     272      -104.372401642          -104.372401642    
     273      -104.414136558          -104.414136558    
     274      -104.454374202          -104.454374202    
     275      -104.491274132          -104.491274132    
     276      -104.527732165          -104.527732165    
     277      -104.561753904          -104.561753904    
     278      -104.591885964          -104.591885964    
     279      -104.619899960          -104.619899960    
     280      -104.648009169          -104.648009169    
     281      -104.673676601          -104.673676601    
     282      -104.699605549          -104.699605549    
     283      -104.722306456          -104.722306456    
     284      -104.744176445          -104.744176445    
     285      -104.765167522          -104.765167522    
     286      -104.784080761          -104.784080761    
     287      -104.800743144          -104.800743144    
     288      -104.816392623          -104.816392623    
     289      -104.834002698          -104.834002698    
     290      -104.847579355          -104.847579355    
     291      -104.860232180          -104.860232180    
     292      -104.873126016          -104.873126016    
     293      -104.886611628          -104.886611628    
     294      -104.900234789          -104.900234789    
     295      -104.913621936          -104.913621936    
     296      -104.924666531          -104.924666531    
     297      -104.934338211          -104.934338211    
     298      -104.944553364          -104.944553364    
     299      -104.955497473          -104.955497473    
     300      -104.965806560          -104.965806560    
     301      -104.974849720          -104.974849720    
     302      -104.983764417          -104.983764417    
     303      -104.993620797          -104.993620797    
     304      -105.001417809          -105.001417809    
     305      -105.007830357          -105.007830357    
     306      -105.016088734          -105.016088734    
     307      -105.022863085          -105.022863085    
     308      -105.028769946          -105.028769946    
     309      -105.034307315          -105.034307315    
     310      -105.038141046          -105.038141046    
     311      -105.045185834          -105.045185834    
     312      -105.050850028          -105.050850028    
     313      -105.053738912          -105.053738912    
     314      -105.057716232          -105.057716232    
     315      -105.060661036          -105.060661036    
     316      -105.061287960          -105.061287960    
     317      -105.065751219          -105.065751219    
     318      -105.068181536          -105.068181536    
     319      -105.071734360          -105.071734360    
     320      -105.072997283          -105.072997283    
     321      -105.077596771          -105.077596771    
     322      -105.079268809          -105.079268809    
     323      -105.078600991          -105.078600991    
     324      -105.079916764          -105.079916764    
     325      -105.080554074          -105.080554074    
     326      -105.082363257          -105.082363257    
     327      -105.083973964          -105.083973964    
     328      -105.084798558          -105.084798558    
     329      -105.086201669          -105.086201669    
     330      -105.087753582          -105.087753582    
     331      -105.086895565          -105.086895565    
     332      -105.087400234          -105.087400234    
     333      -105.088613677          -105.088613677    
     334      -105.088528805          -105.088528805    
     335      -105.087728596          -105.087728596    
     336      -105.087151362          -105.087151362    
     337      -105.084179073          -105.084179073    
     338      -105.081577323          -105.081577323    
     339      -105.081437357          -105.081437357    
     340      -105.081023260          -105.081023260    
     341      -105.077825822          -105.077825822    
     342      -105.074517920          -105.074517920    
     343      -105.073464072          -105.073464072    
     344      -105.073823081          -105.073823081    
     345      -105.072427741          -105.072427741    
     346      -105.072101182          -105.072101182    
     347      -105.073130405          -105.073130405    
     348      -105.073707684          -105.073707684    
     349      -105.071545097          -105.071545097    
     350      -105.069644613          -105.069644613    
     351      -105.068755860          -105.068755860    
     352      -105.070728541          -105.070728541    
     353      -105.068564312          -105.068564312    
     354      -105.067999782          -105.067999782    
     355      -105.066062978          -105.066062978    
     356      -105.067511945          -105.067511945    
     357      -105.066783233          -105.066783233    
     358      -105.065306282          -105.065306282    
     359      -105.065488882          -105.065488882    
     360      -105.062235718          -105.062235718    
     361      -105.060959693          -105.060959693    
     362      -105.054996903          -105.054996903    
     363      -105.050097449          -105.050097449    
     364      -105.044195199          -105.044195199    
     365      -105.040961944          -105.040961944    
     366      -105.038207889          -105.038207889    
     367      -105.034252875          -105.034252875    
     368      -105.032348411          -105.032348411    
     369      -105.028046952          -105.028046952    
     370      -105.021869429          -105.021869429    
     371      -105.016045011          -105.016045011    
     372      -105.013316496          -105.013316496    
     373      -105.011391486          -105.011391486    
     374      -105.006861903          -105.006861903    
     375      -105.001402759          -105.001402759    
     376      -104.996098077          -104.996098077    
     377      -104.989277972          -104.989277972    
     378      -104.983102949          -104.983102949    
     379      -104.977001270          -104.977001270    
     380      -104.971291183          -104.971291183    
     381      -104.965133447          -104.965133447    
     382      -104.960780426          -104.960780426    
     383      -104.955071787          -104.955071787    
     384      -104.948137894          -104.948137894    
     385      -104.939775286          -104.939775286    
     386      -104.932815709          -104.932815709    
     387      -104.925500089          -104.925500089    
     388      -104.920025679          -104.920025679    
     389      -104.913885402          -104.913885402    
     390      -104.905711599          -104.905711599    
     391      -104.898924516          -104.898924516    
     392      -104.885484236          -104.885484236    
     393      -104.875807071          -104.875807071    
     394      -104.866607019          -104.866607019    
     395      -104.854468390          -104.854468390    
     396      -104.840815500          -104.840815500    
     397      -104.826277065          -104.826277065    
     398      -104.814118511          -104.814118511    
     399      -104.800106711          -104.800106711    
     400      -104.783821695          -104.783821695    
     401      -104.772041172          -104.772041172    
     402      -104.756965720          -104.756965720    
     403      -104.739194291          -104.739194291    
     404      -104.721765097          -104.721765097    
     405      -104.702846872          -104.702846872    
     406      -104.682253977          -104.682253977    
     407      -104.660284871          -104.660284871    
     408      -104.638213506          -104.638213506    
     409      -104.611783498          -104.611783498    
     410      -104.585604484          -104.585604484    
     411      -104.558307950          -104.558307950    
     412      -104.530163985          -104.530163985    
     413      -104.497694824          -104.497694824    
     414      -104.461014640          -104.461014640    
     415      -104.424851199          -104.424851199    
     416      -104.383963550          -104.383963550    
     417      -104.342692300          -104.342692300    
     418      -104.300147662          -104.300147662    
     419      -104.252970754          -104.252970754    
     420      -104.199423993          -104.199423993    
     421      -104.146806448          -104.146806448    
     422      -104.093222889          -104.093222889    
     423      -104.033655387          -104.033655387    
     424      -103.970407892          -103.970407892    
     425      -103.903061506          -103.903061506    
     426      -103.834728021          -103.834728021    
     427      -103.763490855          -103.763490855    
     428      -103.685072598          -103.685072598    
     429      -103.604855554          -103.604855554    
     430      -103.520349529          -103.520349529    
     431      -103.429863289          -103.429863289    
     432      -103.335065174          -103.335065174    
     433      -103.234075376          -103.234075376    
     434      -103.131024072          -103.131024072    
     435      -103.020353785          -103.020353785    
     436      -102.907689321          -102.907689321    
     437      -102.794810085          -102.794810085    
     438      -102.674157820          -102.674157820    
     439      -102.547458516          -102.547458516    
     440      -102.418176233          -102.418176233    
     441      -102.278613924          -102.278613924    
     442      -102.139390912          -102.139390912    
     443      -101.993340190          -101.993340190    
     444      -101.844923066          -101.844923066    
     445      -101.689562463          -101.689562463    
     446      -101.531392309          -101.531392309    
     447      -101.367069187          -101.367069187    
     448      -101.204830419          -101.204830419    
     449      -101.037260340          -101.037260340    
     450      -100.865298462          -100.865298462    
     451      -100.691020493          -100.691020493    
     452      -100.510359654          -100.510359654    
     453      -100.328552081          -100.328552081    
     454      -100.139127942          -100.139127942    
     455      -99.9522123100          -99.9522123100    
     456      -99.7584980245          -99.7584980245    
     457      -99.5624510000          -99.5624510000    
     458      -99.3659035635          -99.3659035635    
     459      -99.1626164721          -99.1626164721    
     460      -98.9533206528          -98.9533206528    
     461      -98.7438114193          -98.7438114193    
     462      -98.5328908533          -98.5328908533    
     463      -98.3166032509          -98.3166032509    
     464      -98.1004285360          -98.1004285360    
     465      -97.8805805669          -97.8805805669    
     466      -97.6602064656          -97.6602064656    
     467      -97.4354107947          -97.4354107947    
     468      -97.2066540849          -97.2066540849    
     469      -96.9769984223          -96.9769984223    
     470      -96.7443132995          -96.7443132995    
     471      -96.5091741002          -96.5091741002    
     472      -96.2727594758          -96.2727594758    
     473      -96.0300130954          -96.0300130954    
     474      -95.7858283319          -95.7858283319    
     475      -95.5411546331          -95.5411546331    
     476      -95.2934539900          -95.2934539900    
     477      -95.0432829289          -95.0432829289    
     478      -94.7966505864          -94.7966505864    
     479      -94.5428408281          -94.5428408281    
     480      -94.2905547624          -94.2905547624    
     481      -94.0337879713          -94.0337879713    
     482      -93.7760549760          -93.7760549760    
     483      -93.5158638679          -93.5158638679    
     484      -93.2545021048          -93.2545021048    
     485      -92.9921720321          -92.9921720321    
     486      -92.7247983843          -92.7247983843    
     487      -92.4569729314          -92.4569729314    
     488      -92.1889324254          -92.1889324254    
     489      -91.9215932149          -91.9215932149    
     490      -91.6500034762          -91.6500034762    
     491      -91.3764604175          -91.3764604175    
     492      -91.1025695125          -91.1025695125    
     493      -90.8238222100          -90.8238222100    
     494      -90.5461510536          -90.5461510536    
     495      -90.2649534311          -90.2649534311    
     496      -89.9779457390          -89.9779457390    
     497      -89.6928920169          -89.6928920169    
     498      -89.4042068834          -89.4042068834    
     499      -89.1190743782          -89.1190743782    
     500      -88.8294678494          -88.8294678494    
     501      -88.5357354472          -88.5357354472    
     502      -88.2410284404          -88.2410284404    
     503      -87.9408802701          -87.9408802701    
     504      -87.6460265925          -87.6460265925    
     505      -87.3470104756          -87.3470104756    
     506      -87.0503728867          -87.0503728867    
     507      -86.7481234021          -86.7481234021    
     508      -86.4491215156          -86.4491215156    
     509      -86.1444286189          -86.1444286189    
     510      -85.8423054175          -85.8423054175    
     511      -85.5371546293          -85.5371546293    
     512      -85.2315535239          -85.2315535239    
     513      -84.9152747335          -84.9152747335    
     514      -84.6008835553          -84.6008835553    
     515      -84.2889350021          -84.2889350021    
     516      -83.9721175795          -83.9721175795    
     517      -83.6528097923          -83.6528097923    
     518      -83.3333484567          -83.3333484567    
     519      -83.0117322543          -83.0117322543    
     520      -82.6891605302          -82.6891605302    
     521      -82.3607838059          -82.3607838059    
     522      -82.0349395473          -82.0349395473    
     523      -81.7042095184          -81.7042095184    
     524      -81.3692763493          -81.3692763493    
     525      -81.0335488136          -81.0335488136    
     526      -80.6974562567          -80.6974562567    
     527      -80.3591511626          -80.3591511626    
     528      -80.0226230846          -80.0226230846    
     529      -79.6804220739          -79.6804220739    
     530      -79.3352834774          -79.3352834774    
     531      -78.9870051172          -78.9870051172    
     532      -78.6385038501          -78.6385038501    
     533      -78.2853685613          -78.2853685613    
     534      -77.9291392557          -77.9291392557    
     535      -77.5673709603          -77.5673709603    
     536      -77.2055775183          -77.2055775183    
     537      -76.8414105895          -76.8414105895    
     538      -76.4747099808          -76.4747099808    
     539      -76.1068432841          -76.1068432841    
     540      -75.7373083892          -75.7373083892    
     541      -75.3623807910          -75.3623807910    
     542      -74.9820738723          -74.9820738723    
     543      -74.5998838754          -74.5998838754    
     544      -74.2113909174          -74.2113909174    
     545      -73.8176089528          -73.8176089528    
     546      -73.4204094968          -73.4204094968    
     547      -73.0266380399          -73.0266380399    
     548      -72.6259145311          -72.6259145311    
     549      -72.2310800978          -72.2310800978    
     550      -71.8276864587          -71.8276864587    
     551      -71.4236704828          -71.4236704828    
     552      -71.0096544972          -71.0096544972    
     553      -70.5941521534          -70.5941521534    
     554      -70.1789965740          -70.1789965740    
     555      -69.7596974532          -69.7596974532    
     556      -69.3324552924          -69.3324552924    
     557      -68.9026195593          -68.9026195593    
     558      -68.4731814536          -68.4731814536    
     559      -68.0392788489          -68.0392788489    
     560      -67.6032088967          -67.6032088967    
     561      -67.1646479135          -67.1646479135    
     562      -66.7193496889          -66.7193496889    
     563      -66.2698487926          -66.2698487926    
     564      -65.8163084643          -65.8163084643    
     565      -65.3547747447          -65.3547747447    
     566      -64.8958143710          -64.8958143710    
     567      -64.4354251969          -64.4354251969    
     568      -63.9759688556          -63.9759688556    
     569      -63.5090358727          -63.5090358727    
     570      -63.0399330136          -63.0399330136    
     571      -62.5694175815          -62.5694175815    
     572      -62.0912592273          -62.0912592273    
     573      -61.6139718164          -61.6139718164    
     574      -61.1278709847          -61.1278709847    
     575      -60.6408513124          -60.6408513124    
     576      -60.1507476165          -60.1507476165    
     577      -59.6557093671          -59.6557093671    
     578      -59.1603665844          -59.1603665844    
     579      -58.6640170287          -58.6640170287    
     580      -58.1627616366          -58.1627616366    
     581      -57.6587000643          -57.6587000643    
     582      -57.1469881266          -57.1469881266    
     583      -56.6362159920          -56.6362159920    
     584      -56.1212698299          -56.1212698299    
     585      -55.6028805532          -55.6028805532    
     586      -55.0790889458          -55.0790889458    
     587      -54.5531261460          -54.5531261460    
     588      -54.0244358771          -54.0244358771    
     589      -53.4863016844          -53.4863016844    
     590      -52.9510305109          -52.9510305109    
     591      -52.4122752415          -52.4122752415    
     592      -51.8600932926          -51.8600932926    
     593      -51.3078534230          -51.3078534230    
     594      -50.7522764344          -50.7522764344    
     595      -50.1968747632          -50.1968747632    
     596      -49.6314169134          -49.6314169134    
     597      -49.0595085097          -49.0595085097    
     598      -48.4854969579          -48.4854969579    
     599      -47.9076197840          -47.9076197840    
     600      -47.3284211376          -47.3284211376    
     601      -46.7371167424          -46.7371167424    
     602      -46.1447651264          -46.1447651264    
     603      -45.5489463550          -45.5489463550    
     604      -44.9370208323          -44.9370208323    
     605      -44.3256491309          -44.3256491309    
     606      -43.7049436892          -43.7049436892    
     607      -43.0803880542          -43.0803880542    
     608      -42.4407146963          -42.4407146963    
     609      -41.8095636762          -41.8095636762    
     610      -41.1624850628          -41.1624850628    
     611      -40.5048014928          -40.5048014928    
     612      -39.8461142270          -39.8461142270    
     613      -39.1690661038          -39.1690661038    
     614      -38.4948147834          -38.4948147834    
     615      -37.8172943126          -37.8172943126    
     616      -37.1402876770          -37.1402876770    
     617      -36.4527832273          -36.4527832273    
     618      -35.7644038481          -35.7644038481    
     619      -35.0687650295          -35.0687650295    
     620      -34.3666544559          -34.3666544559    
     621      -33.6574592377          -33.6574592377    
     622      -32.9471075488          -32.9471075488    
     623      -32.2332261935          -32.2332261935    
     624      -31.5247607171          -31.5247607171    
     625      -30.8159935987          -30.8159935987    
     626      -30.0947689141          -30.0947689141    
     627      -29.3769348434          -29.3769348434    
     628      -28.6607040918          -28.6607040918    
     629      -27.9449788534          -27.9449788534    
     630      -27.2367902731          -27.2367902731    
     631      -26.5305018012          -26.5305018012    
     632      -25.8188260115          -25.8188260115    
     633      -25.1095362649          -25.1095362649    
     634      -24.3964144310          -24.3964144310    
     635      -23.6880114789          -23.6880114789    
     636      -22.9836416041          -22.9836416041    
     637      -22.2696817115          -22.2696817115    
     638      -21.5627986525          -21.5627986525    
     639      -20.8526912928          -20.8526912928    
     640      -20.1522560405          -20.1522560405    
     641      -19.4565567157          -19.4565567157    
     642      -18.7654079482          -18.7654079482    
     643      -18.0800679627          -18.0800679627    
     644      -17.4013605621          -17.4013605621    
     645      -16.7248481981          -16.7248481981    
     646      -16.0419738426          -16.0419738426    
     647      -15.3757369513          -15.3757369513    
     648      -14.7121037814          -14.7121037814    
     649      -14.0567731271          -14.0567731271    
     650      -13.4044945288          -13.4044945288    
     651      -12.7592522053          -12.7592522053    
     652      -12.1148146067          -12.1148146067    
     653      -11.4876243458          -11.4876243458    
     654      -10.8744906209          -10.8744906209    
     655      -10.2669356453          -10.2669356453    
     656      -9.65650611012          -9.65650611012    
     657      -9.06683149627          -9.06683149627    
     658      -8.45213340697          -8.45213340697    
     659      -7.85581732224          -7.85581732224    
     660      -7.26948950142          -7.26948950142    
     661      -6.70378027510          -6.70378027510    
     662      -6.14077661449          -6.14077661449    
     663      -5.59544779094          -5.59544779094    
     664      -5.03245326355          -5.03245326355    
     665      -4.49875240450          -4.49875240450    
     666      -3.97044870922          -3.97044870922    
     667      -3.43313192100          -3.43313192100    
     668      -2.92182276866          -2.92182276866    
     669      -2.43155572461          -2.43155572461    
     670      -1.94906152821          -1.94906152821    
     671      -1.46214687453          -1.46214687453    
     672      -1.00748602109          -1.00748602109    
     673     -0.547953760783         -0.547953760783    
     674     -0.978268811775E-01     -0.978268811775E-01
     675      0.356392795752          0.356392795752    
     676      0.778942670290          0.778942670290    
     677       1.19565621945           1.19565621945    
     678       1.58445892272           1.58445892272    
     679       1.97540932503           1.97540932503    
     680       2.34630287126           2.34630287126    
     681       2.68352484678           2.68352484678    
     682       3.03705288216           3.03705288216    
     683       3.39440855492           3.39440855492    
     684       3.72221777907           3.72221777907    
     685       4.01260478256           4.01260478256    
     686       4.32446136905           4.32446136905    
     687       4.59887477055           4.59887477055    
     688       4.88306228982           4.88306228982    
     689       5.12064057866           5.12064057866    
     690       5.36935957500           5.36935957500    
     691       5.59819309372           5.59819309372    
     692       5.79986929118           5.79986929118    
     693       5.99435204751           5.99435204751    
     694       6.16922522231           6.16922522231    
     695       6.34565562316           6.34565562316    
     696       6.52731691277           6.52731691277    
     697       6.68569475497           6.68569475497    
     698       6.79719581409           6.79719581409    
     699       6.92038948547           6.92038948547    
     700       7.00692209957           7.00692209957    
     701       7.04430031518           7.04430031518    
     702       7.12560041351           7.12560041351    
     703       7.18865497026           7.18865497026    
     704       7.22641022759           7.22641022759    
     705       7.27338769837           7.27338769837    
     706       7.21989494273           7.21989494273    
     707       7.15078365967           7.15078365967    
     708       7.09083116495           7.09083116495    
     709       7.03412892372           7.03412892372    
     710       6.96769025342           6.96769025342    
     711       6.81717767146           6.81717767146    
     712       6.65370730096           6.65370730096    
     713       6.48299239565           6.48299239565    
     714       6.33463680779           6.33463680779    
     715       6.12348494679           6.12348494679    
     716       5.92318752145           5.92318752145    
     717       5.68877049707           5.68877049707    
     718       5.48527158711           5.48527158711    
     719       5.28880756535           5.28880756535    
     720       5.03234755392           5.03234755392    
     721       4.72425923851           4.72425923851    
     722       4.38754019161           4.38754019161    
     723       4.09393193695           4.09393193695    
     724       3.79228520256           3.79228520256    
     725       3.41792557914           3.41792557914    
     726       3.02353590877           3.02353590877    
     727       2.62030772808           2.62030772808    
     728       2.26053639966           2.26053639966    
