       1       0       1      0.130533628085E-06      0.130185297887E-06      0.224065687657E-10       0.00000000000    
       2       1       1      0.353745363639          0.353745363290           4.17183312791           39.8894918904    
       3       2       1      0.340630116134          0.353733221229           4.76507976329           79.7789837809    
       4       3       1      0.327498796538          0.353788707845           5.36782085137           119.668475774    
       5       4       1      0.314282076783          0.353788611002           5.97302252809           159.557967562    
       6       5       1      0.300823586797          0.353704510794           6.58064854189           199.447459514    
       7       6       1      0.287468620939          0.353791590332           7.20691491481           239.336951544    
       8       7       1      0.273855073335          0.353745199705           7.83807408111           279.226443091    
       9       8       1      0.260146611099          0.353680200912           8.47272520868           319.115935108    
      10       9       1      0.246399074916          0.353696842349           9.12529576721           359.005427170    
      11      10       1      0.232549897673          0.353721595299           9.78770880627           398.894919018    
      12      11       1      0.218475520373          0.353636230330           10.4545664768           438.784411024    
      13      12       1      0.204430072686          0.353659722152           11.1383413554           478.673903087    
      14      13       1      0.190209402907          0.353715729098           11.8385328193           518.563393919    
      15      14       1      0.175835497432          0.353708111990           12.5497318873           558.452886178    
      16      15       1      0.161331534768          0.353694787219           13.2682976667           598.342377834    
      17      16       1      0.146623292485          0.353613744198           14.0087389253           638.231870251    
      18      17       1      0.131777377238          0.353538355649           14.7559101702           678.121361615    
      19      18       1      0.116818891732          0.353528143680           15.5301656035           718.010854386    
      20      19       1      0.101745091483          0.353579298545           16.3344123337           757.900345127    
      21      20       1      0.864432970483E-01      0.353552758816           17.1630257014           797.789838073    
      22      21       1      0.708576978651E-01      0.353508854989           18.0156863868           837.679329113    
      23      22       1      0.550866915875E-01      0.353470300188           18.8751240812           877.568822081    
      24      23       1      0.392079143081E-01      0.353500718026           19.7670988814           917.458313032    
      25      24       1      0.223600975270E-01      0.352744012560           20.6485848057           957.347806769    
      26      25       1      0.613291145549E-02      0.352893120571           21.5923973846           997.237295434    
      27      26       1     -0.104547794947E-01      0.352925071498           22.5779138415           1037.12678735    
      28      27       1     -0.273604581597E-01      0.352938942977           23.6314887733           1077.01628109    
      29      28       1     -0.445305960856E-01      0.352896382955           24.7277239328           1116.90577284    
      30      29       1     -0.619325867239E-01      0.352920743538           25.8791706238           1156.79526341    
      31      30       1     -0.797649651381E-01      0.352882375495           27.0859979919           1196.68475516    
      32      31       1     -0.978781210587E-01      0.352919151316           28.3565672365           1236.57424892    
      33      32       1     -0.116370832569          0.352948797267           29.7034515159           1276.46374079    
      34      33       1     -0.135360012026          0.352899699597           31.1296405899           1316.35323103    
      35      34       1     -0.154672466130          0.352913173285           32.6401326053           1356.24272281    
      36      35       1     -0.174429125894          0.352925882163           34.2376492104           1396.13221691    
      37      36       1     -0.194720957510          0.352914410104           35.9406672849           1436.02170860    
      38      37       1     -0.215506828536          0.352918968163           37.7805372695           1475.91119816    
      39      38       1     -0.236980822750          0.352931262472           39.7535746514           1515.80069008    
      40      39       1     -0.258972383077          0.353018290787           41.8933525474           1555.69018446    
      41      40       1     -0.281783672228          0.352988511085           44.1919415867           1595.57967650    
      42      41       1     -0.305304414456          0.353037417375           46.6919444855           1635.46916747    
      43      42       1     -0.329596282947          0.353065556559           49.3909520284           1675.35865971    
      44      43       1     -0.354741658389          0.353100942443           52.2749219682           1715.24815099    
      45      44       1     -0.380838023646          0.353131185119           55.4024252715           1755.13764296    
      46      45       1     -0.407848257334          0.353172241014           58.7410903809           1795.02713382    
      47      46       1     -0.435921199884          0.353228966167           62.3511145739           1834.91662604    
      48      47       1     -0.465119272102          0.353231081833           66.1817536892           1874.80612061    
      49      48       1     -0.495502033522          0.353291672356           70.3232902148           1914.69561302    
      50      49       1     -0.528161568783          0.350898442255           73.5024513181           1954.58510361    
      51      50       1     -0.560258477996          0.351846492885           78.2215368980           1994.47459411    
      52      51       1     -0.593969708259          0.352263521530           82.9710810315           2034.36408480    
      53      52       1     -0.628783735176          0.352466429253           87.6118130498           2074.25357792    
      54      53       1     -0.664833515573          0.352631788469           92.3603638696           2114.14306861    
      55      54       1     -0.702028237341          0.352609243929           97.0730784955           2154.03256210    
      56      55       1     -0.740187562444          0.352521300082           101.575907240           2193.92205302    
      57      56       1     -0.778996684930          0.352551097997           105.838237023           2233.81154535    
      58      57       1     -0.818431605576          0.352635656598           109.805951690           2273.70103626    
      59      58       1     -0.858432407329          0.352674333917           113.396610740           2313.59052991    
      60      59       1     -0.898413610073          0.352620304903           116.476825525           2353.48002090    
      61      60       1     -0.938526039066          0.352585591056           119.072830544           2393.36951316    
      62      61       1     -0.978506684344          0.352602170654           121.141639100           2433.25900420    
      63      62       1      -1.01801358157          0.352693940891           122.677873901           2473.14849703    
      64      63       1      -1.05681289688          0.352772158759           123.711992488           2513.03798822    
      65      64       1      -1.09508982802          0.352885448705           124.316868204           2552.92748012    
      66      65       1      -1.13284921230          0.352947684149           124.533936421           2592.81697126    
      67      66       1      -1.16937471863          0.352979422564           124.291823738           2632.70646512    
      68      67       1      -1.20521303644          0.353019098612           123.704141433           2672.59595642    
      69      68       1      -1.24002332783          0.353138444746           122.832768419           2712.48544777    
      70      69       1      -1.27378585320          0.353147938270           121.623549494           2752.37493909    
      71      70       1      -1.30657642843          0.353189489454           120.336119909           2792.26443302    
      72      71       1      -1.33772867206          0.353210974574           119.010826326           2832.15392437    
      73      72       1      -1.36817497594          0.353212299885           117.461905446           2872.04341572    
      74      73       1      -1.39704721047          0.353014834851           114.894287452           2911.93290711    
      75      74       1      -1.42520014780          0.353208725031           113.376416161           2951.82239860    
      76      75       1      -1.45236967360          0.353410027615           111.694443997           2991.71189023    
