       0      0.130533628085E-06      0.130185297887E-06      0.224065687657E-10       0.00000000000    
       1      0.353745363639          0.353745363290           4.17183312791           39.8894918904    
       2      0.340630116134          0.353733221229           4.76507976329           79.7789837809    
       3      0.327498796538          0.353788707845           5.36782085137           119.668475774    
       4      0.314282076783          0.353788611002           5.97302252809           159.557967562    
       5      0.300823586797          0.353704510794           6.58064854189           199.447459514    
       6      0.287468620939          0.353791590332           7.20691491481           239.336951544    
       7      0.273855073335          0.353745199705           7.83807408111           279.226443091    
       8      0.260146611099          0.353680200912           8.47272520868           319.115935108    
       9      0.246399074916          0.353696842349           9.12529576721           359.005427170    
      10      0.232549897673          0.353721595299           9.78770880627           398.894919018    
      11      0.218475520373          0.353636230330           10.4545664768           438.784411024    
      12      0.204430072686          0.353659722152           11.1383413554           478.673903087    
      13      0.190209402907          0.353715729098           11.8385328193           518.563393919    
      14      0.175835497432          0.353708111990           12.5497318873           558.452886178    
      15      0.161331534768          0.353694787219           13.2682976667           598.342377834    
      16      0.146623292485          0.353613744198           14.0087389253           638.231870251    
      17      0.131777377238          0.353538355649           14.7559101702           678.121361615    
      18      0.116818891732          0.353528143680           15.5301656035           718.010854386    
      19      0.101745091483          0.353579298545           16.3344123337           757.900345127    
      20      0.864432970483E-01      0.353552758816           17.1630257014           797.789838073    
      21      0.708576978651E-01      0.353508854989           18.0156863868           837.679329113    
      22      0.550866915875E-01      0.353470300188           18.8751240812           877.568822081    
      23      0.392079143081E-01      0.353500718026           19.7670988814           917.458313032    
      24      0.223600975270E-01      0.352744012560           20.6485848057           957.347806769    
      25      0.613291145549E-02      0.352893120571           21.5923973846           997.237295434    
      26     -0.104547794947E-01      0.352925071498           22.5779138415           1037.12678735    
      27     -0.273604581597E-01      0.352938942977           23.6314887733           1077.01628109    
      28     -0.445305960856E-01      0.352896382955           24.7277239328           1116.90577284    
      29     -0.619325867239E-01      0.352920743538           25.8791706238           1156.79526341    
      30     -0.797649651381E-01      0.352882375495           27.0859979919           1196.68475516    
      31     -0.978781210587E-01      0.352919151316           28.3565672365           1236.57424892    
      32     -0.116370832569          0.352948797267           29.7034515159           1276.46374079    
      33     -0.135360012026          0.352899699597           31.1296405899           1316.35323103    
      34     -0.154672466130          0.352913173285           32.6401326053           1356.24272281    
      35     -0.174429125894          0.352925882163           34.2376492104           1396.13221691    
      36     -0.194720957510          0.352914410104           35.9406672849           1436.02170860    
      37     -0.215506828536          0.352918968163           37.7805372695           1475.91119816    
