       1       0       1       0.00000000000           0.00000000000    
       2       1       1       2.11812163282           2.11812163282    
       3       2       1       3.56080192219           3.56080192219    
       4       3       1       4.61610157638           4.61610157638    
       5       4       1       5.40148895346           5.40148895346    
       6       5       1       5.98158311123           5.98158311123    
       7       6       1       6.39692904509           6.39692904509    
       8       7       1       6.67620002452           6.67620002452    
       9       8       1       6.83986724763           6.83986724763    
      10       9       1       6.90381512174           6.90381512174    
      11      10       1       6.88036130362           6.88036130362    
      12      11       1       6.77980840310           6.77980840310    
      13      12       1       6.61008065987           6.61008065987    
      14      13       1       6.37852458679           6.37852458679    
      15      14       1       6.09092652253           6.09092652253    
      16      15       1       5.75269944671           5.75269944671    
      17      16       1       5.36804807908           5.36804807908    
      18      17       1       4.94081226619           4.94081226619    
      19      18       1       4.47500441971           4.47500441971    
      20      19       1       3.97381917624           3.97381917624    
      21      20       1       3.43937101910           3.43937101910    
      22      21       1       2.87487893468           2.87487893468    
      23      22       1       2.28244299723           2.28244299723    
      24      23       1       1.66390920358           1.66390920358    
      25      24       1       1.02159514645           1.02159514645    
      26      25       1      0.357306599290          0.357306599290    
      27      26       1     -0.326678309749         -0.326678309749    
      28      27       1      -1.02983080896          -1.02983080896    
      29      28       1      -1.75058610425          -1.75058610425    
      30      29       1      -2.48737030496          -2.48737030496    
      31      30       1      -3.23873526922          -3.23873526922    
      32      31       1      -4.00290423703          -4.00290423703    
      33      32       1      -4.77974004018          -4.77974004018    
      34      33       1      -5.56767464707          -5.56767464707    
      35      34       1      -6.36580655880          -6.36580655880    
      36      35       1      -7.17295090368          -7.17295090368    
      37      36       1      -7.98796177542          -7.98796177542    
      38      37       1      -8.81046936988          -8.81046936988    
      39      38       1      -9.63873542821          -9.63873542821    
      40      39       1      -10.4722335893          -10.4722335893    
      41      40       1      -11.3101273714          -11.3101273714    
      42      41       1      -12.1513644652          -12.1513644652    
      43      42       1      -12.9955005619          -12.9955005619    
      44      43       1      -13.8412844228          -13.8412844228    
      45      44       1      -14.6884487617          -14.6884487617    
      46      45       1      -15.5354728478          -15.5354728478    
      47      46       1      -16.3821833281          -16.3821833281    
      48      47       1      -17.2274468502          -17.2274468502    
      49      48       1      -18.0698399260          -18.0698399260    
      50      49       1      -18.9085479243          -18.9085479243    
      51      50       1      -19.7439471090          -19.7439471090    
      52      51       1      -20.5748327548          -20.5748327548    
      53      52       1      -21.4003094119          -21.4003094119    
      54      53       1      -22.2194354932          -22.2194354932    
      55      54       1      -23.0318194986          -23.0318194986    
      56      55       1      -23.8371984547          -23.8371984547    
      57      56       1      -24.6353795297          -24.6353795297    
      58      57       1      -25.4249118152          -25.4249118152    
      59      58       1      -26.2059191616          -26.2059191616    
      60      59       1      -26.9774985974          -26.9774985974    
      61      60       1      -27.7399074115          -27.7399074115    
      62      61       1      -28.4932978967          -28.4932978967    
      63      62       1      -29.2378211330          -29.2378211330    
      64      63       1      -29.9729984268          -29.9729984268    
      65      64       1      -30.6996436506          -30.6996436506    
      66      65       1      -31.4175405386          -31.4175405386    
      67      66       1      -32.1266321547          -32.1266321547    
      68      67       1      -32.8271284672          -32.8271284672    
      69      68       1      -33.5195483590          -33.5195483590    
      70      69       1      -34.2046621385          -34.2046621385    
      71      70       1      -34.8820480147          -34.8820480147    
      72      71       1      -35.5521920862          -35.5521920862    
      73      72       1      -36.2152893107          -36.2152893107    
      74      73       1      -36.8700812492          -36.8700812492    
      75      74       1      -37.5200027762          -37.5200027762    
      76      75       1      -38.1635806410          -38.1635806410    
      77      76       1      -38.8016785250          -38.8016785250    
      78      77       1      -39.4348892429          -39.4348892429    
      79      78       1      -40.0628508928          -40.0628508928    
      80      79       1      -40.6857419009          -40.6857419009    
      81      80       1      -41.3041416261          -41.3041416261    
      82      81       1      -41.9173735684          -41.9173735684    
      83      82       1      -42.5261829775          -42.5261829775    
      84      83       1      -43.1301535200          -43.1301535200    
      85      84       1      -43.7298701549          -43.7298701549    
      86      85       1      -44.3256752420          -44.3256752420    
      87      86       1      -44.9172635321          -44.9172635321    
      88      87       1      -45.5053855107          -45.5053855107    
      89      88       1      -46.0892216953          -46.0892216953    
      90      89       1      -46.6687614159          -46.6687614159    
      91      90       1      -47.2451720458          -47.2451720458    
      92      91       1      -47.8165248253          -47.8165248253    
      93      92       1      -48.3848499726          -48.3848499726    
      94      93       1      -48.9503303843          -48.9503303843    
      95      94       1      -49.5114371642          -49.5114371642    
      96      95       1      -50.0701973685          -50.0701973685    
      97      96       1      -50.6253739760          -50.6253739760    
      98      97       1      -51.1775817477          -51.1775817477    
      99      98       1      -51.7264894210          -51.7264894210    
     100      99       1      -52.2721523079          -52.2721523079    
     101     100       1      -52.8139190061          -52.8139190061    
     102     101       1      -53.3521465209          -53.3521465209    
     103     102       1      -53.8876390227          -53.8876390227    
     104     103       1      -54.4200541406          -54.4200541406    
     105     104       1      -54.9496308799          -54.9496308799    
     106     105       1      -55.4759089301          -55.4759089301    
     107     106       1      -55.9999359475          -55.9999359475    
     108     107       1      -56.5208864927          -56.5208864927    
     109     108       1      -57.0386363138          -57.0386363138    
     110     109       1      -57.5535484288          -57.5535484288    
     111     110       1      -58.0652174985          -58.0652174985    
     112     111       1      -58.5735594019          -58.5735594019    
     113     112       1      -59.0783000471          -59.0783000471    
     114     113       1      -59.5796080081          -59.5796080081    
     115     114       1      -60.0785326614          -60.0785326614    
     116     115       1      -60.5735313911          -60.5735313911    
     117     116       1      -61.0651451652          -61.0651451652    
     118     117       1      -61.5536111399          -61.5536111399    
     119     118       1      -62.0389497594          -62.0389497594    
     120     119       1      -62.5211016315          -62.5211016315    
     121     120       1      -62.9994271872          -62.9994271872    
     122     121       1      -63.4745238514          -63.4745238514    
     123     122       1      -63.9464137121          -63.9464137121    
     124     123       1      -64.4153860859          -64.4153860859    
     125     124       1      -64.8813095904          -64.8813095904    
     126     125       1      -65.3425083120          -65.3425083120    
     127     126       1      -65.7991871230          -65.7991871230    
     128     127       1      -66.2524302982          -66.2524302982    
     129     128       1      -66.7037724909          -66.7037724909    
     130     129       1      -67.1504001804          -67.1504001804    
     131     130       1      -67.5932194233          -67.5932194233    
     132     131       1      -68.0323117344          -68.0323117344    
     133     132       1      -68.4679891353          -68.4679891353    
