      46      -23.306438          -16.406101          0.29605708E-11
      47      -24.152128          -17.251791          0.12708581E-11
      48      -24.995390          -18.095053          0.54685623E-12
      49      -25.835861          -18.935524          0.23597235E-12
      50      -26.672503          -19.772165          0.10221448E-12
      51      -27.504353          -20.604015          0.44488169E-13
      52      -28.330755          -21.430418          0.19468944E-13
      53      -29.150951          -22.250614          0.85730576E-14
      54      -29.964556          -23.064219          0.38000723E-14
      55      -30.770458          -23.870121          0.16974339E-14
      56      -31.568581          -24.668243          0.76413960E-15
      57      -32.358627          -25.458290          0.34678458E-15
      58      -33.140129          -26.239792          0.15872959E-15
      59      -33.912346          -27.012009          0.73331130E-16
      60      -34.676170          -27.775833          0.34163602E-16
      61      -35.430656          -28.530319          0.16065508E-16
      62      -36.175941          -29.275604          0.76246746E-17
      63      -36.912399          -30.012062          0.36507472E-17
      64      -37.639458          -30.739120          0.17645107E-17
      65      -38.357643          -31.457306          0.86043948E-18
      66      -39.067307          -32.166969          0.42317250E-18
      67      -39.767921          -32.867584          0.21001206E-18
      68      -40.461510          -33.561172          0.10495972E-18
      69      -41.146904          -34.246567          0.52888316E-19
      70      -41.825363          -34.925026          0.26835435E-19
      71      -42.496468          -35.596130          0.13716766E-19
      72      -43.160675          -36.260338          0.70597620E-20
      73      -43.819069          -36.918732          0.36547126E-20
      74      -44.471146          -37.570808          0.19039692E-20
      75      -45.116661          -38.216324          0.99842659E-21
      76      -45.756104          -38.855766          0.52675638E-21
      77      -46.390343          -39.490005          0.27935935E-21
      78      -47.018944          -40.118607          0.14899278E-21
      79      -47.642761          -40.742424          0.79844456E-22
      80      -48.260994          -41.360657          0.43027856E-22
      81      -48.874092          -41.973755          0.23306902E-22
      82      -49.483337          -42.583000          0.12673387E-22
      83      -50.087914          -43.187576          0.69235466E-23
      84      -50.688095          -43.787758          0.37990330E-23
      85      -51.284073          -44.383736          0.20933566E-23
      86      -51.876045          -44.975708          0.11581182E-23
      87      -52.463623          -45.563286          0.64353335E-24
      88      -53.047066          -46.146729          0.35907499E-24
      89      -53.627678          -46.727341          0.20092245E-24
      90      -54.204437          -47.304100          0.11286131E-24
      91      -54.777458          -47.877121          0.63633422E-25
      92      -55.346931          -48.446594          0.36005276E-25
      93      -55.912964          -49.012627          0.20442848E-25
      94      -56.475632          -49.575294          0.11646029E-25
      95      -57.035370          -50.135033          0.66540595E-26
      96      -57.591309          -50.690971          0.38163269E-26
      97      -58.143806          -51.243469          0.21963359E-26
      98      -58.691200          -51.790863          0.12704824E-26
      99      -59.236305          -52.335968          0.73660147E-27
     100      -59.779167          -52.878830          0.42802647E-27
     101      -60.318939          -53.418602          0.24948855E-27
     102      -60.856102          -53.955765          0.14580209E-27
     103      -61.388840          -54.488503          0.85585215E-28
     104      -61.919479          -55.019142          0.50343667E-28
     105      -62.446945          -55.546608          0.29707722E-28
     106      -62.972038          -56.071701          0.17572128E-28
     107      -63.493622          -56.593285          0.10430460E-28
     108      -64.011780          -57.111443          0.62125561E-29
     109      -64.527702          -57.627365          0.37085831E-29
     110      -65.038849          -58.138512          0.22244359E-29
     111      -65.547737          -58.647400          0.13372498E-29
     112      -66.053444          -59.153107          0.80646746E-30
     113      -66.556107          -59.655769          0.48784657E-30
     114      -67.054726          -60.154388          0.29630279E-30
     115      -67.550377          -60.650040          0.18049998E-30
     116      -68.044113          -61.143776          0.11016666E-30
     117      -68.533279          -61.632942          0.67547303E-31
     118      -69.018967          -62.118629          0.41560108E-31
     119      -69.500771          -62.600433          0.25670357E-31
     120      -69.979996          -63.079659          0.15896705E-31
     121      -70.456688          -63.556351          0.98692074E-32
     122      -70.929100          -64.028763          0.61534165E-32
     123      -71.397232          -64.496895          0.38530901E-32
     124      -71.861145          -64.960808          0.24228935E-32
     125      -72.322144          -65.421806          0.15280066E-32
     126      -72.779655          -65.879318          0.96700858E-33
     127      -73.235016          -66.334679          0.61329553E-33
     128      -73.684723          -66.784386          0.39116907E-33
     129      -74.130966          -67.230629          0.25035917E-33
     130      -74.574707          -67.674370          0.16063839E-33
     131      -75.012932          -68.112595          0.10364079E-33
     132      -75.447311          -68.546974          0.67124653E-34
     133      -75.878700          -68.978363          0.43604596E-34
     134      -76.306305          -69.405968          0.28433211E-34
     135      -76.730690          -69.830353          0.18600209E-34
     136      -77.151733          -70.251396          0.12208463E-34
     137      -77.568077          -70.667740          0.80509145E-35
     138      -77.981850          -71.081512          0.53228725E-35
     139      -78.391197          -71.490860          0.35348315E-35
     140      -78.797775          -71.897438          0.23539330E-35
     141      -79.201569          -72.301231          0.15719143E-35
     142      -79.601303          -72.700966          0.10539655E-35
     143      -79.997879          -73.097542          0.70891739E-36
     144      -80.390694          -73.490356          0.47862836E-36
     145      -80.781151          -73.880814          0.32391052E-36
     146      -81.167915          -74.267578          0.22001655E-36
     147      -81.552467          -74.652130          0.14977747E-36
     148      -81.933502          -75.033165          0.10232110E-36
     149      -82.311653          -75.411316          0.70102954E-37
     150      -82.686806          -75.786469          0.48173659E-37
     151      -83.058327          -76.157990          0.33224627E-37
     152      -83.427391          -76.527054          0.22970872E-37
     153      -83.794426          -76.894089          0.15913887E-37
     154      -84.160019          -77.259682          0.11040818E-37
     155      -84.522926          -77.622589          0.76805547E-38
     156      -84.882080          -77.981743          0.53630775E-38
     157      -85.240639          -78.340302          0.37470889E-38
     158      -85.596405          -78.696068          0.26253467E-38
     159      -85.948250          -79.047913          0.18466409E-38
     160      -86.298164          -79.397827          0.13014167E-38
     161      -86.646927          -79.746590          0.91822884E-39
     162      -86.993164          -80.092827          0.64950464E-39
     163      -87.336441          -80.436104          0.46078477E-39
     164      -87.677666          -80.777328          0.32757173E-39
     165      -88.016228          -81.115891          0.23349136E-39
     166      -88.353188          -81.452850          0.16669847E-39
     167      -88.687408          -81.787071          0.11933878E-39
     168      -89.020340          -82.120003          0.85543666E-40
     169      -89.351128          -82.450790          0.61451142E-40
     170      -89.679497          -82.779160          0.44251604E-40
     171      -90.005981          -83.105644          0.31924382E-40
     172      -90.331268          -83.430931          0.23059768E-40
     173      -90.653831          -83.753494          0.16702076E-40
     174      -90.974632          -84.074295          0.12118429E-40
     175      -91.294487          -84.394150          0.88015557E-41
     176      -91.613403          -84.713066          0.63983288E-41
     177      -91.930580          -85.030243          0.46593174E-41
     178      -92.246582          -85.346245          0.33967475E-41
     179      -92.560188          -85.659851          0.24816996E-41
     180      -92.872993          -85.972656          0.18160828E-41
     181      -93.184128          -86.283791          0.13298322E-41
     182      -93.492607          -86.592270          0.97670503E-42
     183      -93.799698          -86.899361          0.71886611E-42
     184      -94.107071          -87.206734          0.52828952E-42
     185      -94.410950          -87.510612          0.38956097E-42
     186      -94.713379          -87.813042          0.28866748E-42
     187      -95.013496          -88.113159          0.21299737E-42
     188      -95.312378          -88.412041          0.15834673E-42
     189      -95.610031          -88.709694          0.11770907E-42
     190      -95.905937          -89.005600          0.86880505E-43
     191      -96.201279          -89.300941          0.64459729E-43
     192      -96.494751          -89.594414          0.49045446E-43
     193      -96.788071          -89.887733          0.36433760E-43
     194      -97.078911          -90.178574          0.26624671E-43
     195      -97.368851          -90.468513          0.19618179E-43
     196      -97.653595          -90.753258          0.15414283E-43
     197      -97.936996          -91.036659          0.11210388E-43
     198      -98.219765          -91.319427          0.84077908E-44
     199      -98.500565          -91.600227          0.70064923E-44
     200      -98.779976          -91.879639          0.56051939E-44
     201      -99.057800          -92.157463          0.42038954E-44
     202      -99.333206          -92.432869          0.28025969E-44
     203      -99.606140          -92.705803          0.28025969E-44
     204      -99.877899          -92.977562          0.14012985E-44
     205      -100.14871          -93.248375          0.14012985E-44
     206      -100.41519          -93.514854          0.14012985E-44
     207      -100.68166          -93.781319          0.14012985E-44
     208      -100.94523          -94.044891           0.0000000    
     209      -101.20786          -94.307518           0.0000000    
     210      -101.46887          -94.568535           0.0000000    
     211      -101.72749          -94.827148           0.0000000    
     212      -101.98247          -95.082130           0.0000000    
     213      -102.23676          -95.336426           0.0000000    
     214      -102.48758          -95.587242           0.0000000    
     215      -102.73731          -95.836975           0.0000000    
     216      -102.98519          -96.084854           0.0000000    
     217      -103.23056          -96.330223           0.0000000    
     218      -103.47292          -96.572586           0.0000000    
     219      -103.71232          -96.811981           0.0000000    
     220      -103.94970          -97.049362           0.0000000    
     221      -104.18448          -97.284142           0.0000000    
     222      -104.41592          -97.515579           0.0000000    
     223      -104.64552          -97.745178           0.0000000    
     224      -104.87167          -97.971329           0.0000000    
     225      -105.09402          -98.193687           0.0000000    
     226      -105.31492          -98.414581           0.0000000    
     227      -105.53201          -98.631676           0.0000000    
     228      -105.74565          -98.845314           0.0000000    
     229      -105.95403          -99.053696           0.0000000    
     230      -106.16198          -99.261642           0.0000000    
     231      -106.36429          -99.463951           0.0000000    
     232      -106.56281          -99.662476           0.0000000    
     233      -106.75981          -99.859474           0.0000000    
     234      -106.95208          -100.05174           0.0000000    
     235      -107.14079          -100.24046           0.0000000    
     236      -107.32803          -100.42769           0.0000000    
     237      -107.51109          -100.61076           0.0000000    
     238      -107.68907          -100.78873           0.0000000    
     239      -107.86584          -100.96551           0.0000000    
     240      -108.03831          -101.13797           0.0000000    
     241      -108.20914          -101.30881           0.0000000    
     242      -108.37484          -101.47450           0.0000000    
     243      -108.53625          -101.63592           0.0000000    
     244      -108.69546          -101.79512           0.0000000    
     245      -108.84690          -101.94656           0.0000000    
     246      -108.99680          -102.09647           0.0000000    
     247      -109.13981          -102.23947           0.0000000    
     248      -109.28017          -102.37983           0.0000000    
     249      -109.41533          -102.51499           0.0000000    
     250      -109.54709          -102.64675           0.0000000    
     251      -109.67511          -102.77477           0.0000000    
     252      -109.79707          -102.89673           0.0000000    
     253      -109.91531          -103.01498           0.0000000    
     254      -110.02982          -103.12948           0.0000000    
     255      -110.13850          -103.23816           0.0000000    
     256      -110.24384          -103.34351           0.0000000    
     257      -110.34401          -103.44367           0.0000000    
     258      -110.43966          -103.53932           0.0000000    
     259      -110.53088          -103.63055           0.0000000    
     260      -110.61616          -103.71582           0.0000000    
     261      -110.69814          -103.79781           0.0000000    
     262      -110.77738          -103.87704           0.0000000    
     263      -110.85089          -103.95055           0.0000000    
     264      -110.91713          -104.01679           0.0000000    
     265      -110.98159          -104.08125           0.0000000    
     266      -111.04411          -104.14377           0.0000000    
     267      -111.10119          -104.20085           0.0000000    
     268      -111.15298          -104.25264           0.0000000    
     269      -111.20864          -104.30830           0.0000000    
     270      -111.25893          -104.35860           0.0000000    
     271      -111.30807          -104.40773           0.0000000    
     272      -111.35328          -104.45294           0.0000000    
     273      -111.39470          -104.49436           0.0000000    
     274      -111.43607          -104.53573           0.0000000    
     275      -111.47491          -104.57458           0.0000000    
     276      -111.51152          -104.61118           0.0000000    
     277      -111.54495          -104.64462           0.0000000    
     278      -111.57440          -104.67406           0.0000000    
     279      -111.60334          -104.70300           0.0000000    
     280      -111.63052          -104.73019           0.0000000    
     281      -111.65622          -104.75588           0.0000000    
     282      -111.68208          -104.78174           0.0000000    
     283      -111.70627          -104.80593           0.0000000    
     284      -111.72788          -104.82755           0.0000000    
     285      -111.75050          -104.85016           0.0000000    
     286      -111.77159          -104.87125           0.0000000    
     287      -111.79298          -104.89265           0.0000000    
     288      -111.81097          -104.91063           0.0000000    
     289      -111.82978          -104.92944           0.0000000    
     290      -111.84277          -104.94243           0.0000000    
     291      -111.85815          -104.95782           0.0000000    
     292      -111.87362          -104.97328           0.0000000    
     293      -111.88826          -104.98792           0.0000000    
     294      -111.89970          -104.99937           0.0000000    
     295      -111.90925          -105.00891           0.0000000    
     296      -111.91892          -105.01859           0.0000000    
     297      -111.93024          -105.02991           0.0000000    
     298      -111.94201          -105.04167           0.0000000    
     299      -111.95129          -105.05096           0.0000000    
     300      -111.96052          -105.06018           0.0000000    
     301      -111.96938          -105.06904           0.0000000    
     302      -111.97609          -105.07575           0.0000000    
     303      -111.98225          -105.08191           0.0000000    
     304      -111.98652          -105.08618           0.0000000    
     305      -111.99203          -105.09170           0.0000000    
     306      -111.99895          -105.09861           0.0000000    
     307      -112.00433          -105.10399           0.0000000    
     308      -112.01161          -105.11127           0.0000000    
     309      -112.01785          -105.11751           0.0000000    
     310      -112.02038          -105.12004           0.0000000    
     311      -112.02526          -105.12492           0.0000000    
     312      -112.03076          -105.13042           0.0000000    
     313      -112.03513          -105.13479           0.0000000    
     314      -112.03905          -105.13871           0.0000000    
     315      -112.04522          -105.14488           0.0000000    
     316      -112.05109          -105.15075           0.0000000    
     317      -112.05519          -105.15485           0.0000000    
     318      -112.05732          -105.15698           0.0000000    
     319      -112.05984          -105.15950           0.0000000    
     320      -112.06308          -105.16274           0.0000000    
     321      -112.06413          -105.16379           0.0000000    
     322      -112.06781          -105.16747           0.0000000    
     323      -112.06801          -105.16767           0.0000000    
     324      -112.07110          -105.17076           0.0000000    
     325      -112.07114          -105.17080           0.0000000    
     326      -112.07312          -105.17278           0.0000000    
     327      -112.07429          -105.17395           0.0000000    
     328      -112.07640          -105.17606           0.0000000    
     329      -112.07873          -105.17839           0.0000000    
     330      -112.07829          -105.17795           0.0000000    
     331      -112.08032          -105.17999           0.0000000    
     332      -112.08344          -105.18311           0.0000000    
     333      -112.08272          -105.18238           0.0000000    
     334      -112.08308          -105.18275           0.0000000    
     335      -112.08367          -105.18333           0.0000000    
     336      -112.08469          -105.18435           0.0000000    
     337      -112.08675          -105.18641           0.0000000    
     338      -112.08688          -105.18654           0.0000000    
     339      -112.08790          -105.18756           0.0000000    
     340      -112.08931          -105.18897           0.0000000    
     341      -112.09043          -105.19009           0.0000000    
     342      -112.09241          -105.19208           0.0000000    
     343      -112.09395          -105.19361           0.0000000    
     344      -112.09437          -105.19403           0.0000000    
     345      -112.09307          -105.19273           0.0000000    
     346      -112.09217          -105.19183           0.0000000    
     347      -112.09431          -105.19397           0.0000000    
     348      -112.09378          -105.19344           0.0000000    
     349      -112.09352          -105.19318           0.0000000    
     350      -112.09477          -105.19444           0.0000000    
     351      -112.09364          -105.19330           0.0000000    
     352      -112.09220          -105.19186           0.0000000    
     353      -112.09240          -105.19206           0.0000000    
     354      -112.08969          -105.18935           0.0000000    
     355      -112.09045          -105.19011           0.0000000    
     356      -112.08970          -105.18936           0.0000000    
     357      -112.08727          -105.18694           0.0000000    
     358      -112.08374          -105.18340           0.0000000    
     359      -112.08329          -105.18295           0.0000000    
     360      -112.08343          -105.18309           0.0000000    
     361      -112.08370          -105.18336           0.0000000    
     362      -112.08388          -105.18354           0.0000000    
     363      -112.07914          -105.17880           0.0000000    
     364      -112.07730          -105.17696           0.0000000    
     365      -112.07557          -105.17523           0.0000000    
     366      -112.07309          -105.17275           0.0000000    
     367      -112.06873          -105.16839           0.0000000    
     368      -112.06430          -105.16396           0.0000000    
     369      -112.06113          -105.16080           0.0000000    
     370      -112.05712          -105.15678           0.0000000    
     371      -112.05493          -105.15459           0.0000000    
     372      -112.05154          -105.15121           0.0000000    
     373      -112.04769          -105.14735           0.0000000    
     374      -112.04269          -105.14235           0.0000000    
     375      -112.03777          -105.13743           0.0000000    
     376      -112.03306          -105.13272           0.0000000    
     377      -112.02811          -105.12777           0.0000000    
     378      -112.02318          -105.12284           0.0000000    
     379      -112.01651          -105.11617           0.0000000    
     380      -112.01187          -105.11153           0.0000000    
     381      -112.00790          -105.10756           0.0000000    
     382      -112.00459          -105.10425           0.0000000    
     383      -111.99661          -105.09628           0.0000000    
     384      -111.98949          -105.08916           0.0000000    
     385      -111.98581          -105.08547           0.0000000    
     386      -111.98119          -105.08086           0.0000000    
     387      -111.97274          -105.07240           0.0000000    
     388      -111.96642          -105.06608           0.0000000    
     389      -111.96007          -105.05973           0.0000000    
     390      -111.95209          -105.05175           0.0000000    
     391      -111.94404          -105.04370           0.0000000    
     392      -111.93716          -105.03682           0.0000000    
     393      -111.92638          -105.02605           0.0000000    
     394      -111.91805          -105.01772           0.0000000    
     395      -111.90603          -105.00569           0.0000000    
     396      -111.89679          -104.99645           0.0000000    
     397      -111.88641          -104.98607           0.0000000    
     398      -111.87312          -104.97278           0.0000000    
     399      -111.86018          -104.95985           0.0000000    
     400      -111.84576          -104.94542           0.0000000    
     401      -111.83116          -104.93082           0.0000000    
     402      -111.81508          -104.91474           0.0000000    
     403      -111.79707          -104.89674           0.0000000    
     404      -111.77927          -104.87893           0.0000000    
     405      -111.76170          -104.86137           0.0000000    
     406      -111.74162          -104.84129           0.0000000    
     407      -111.71966          -104.81932           0.0000000    
     408      -111.69571          -104.79537           0.0000000    
     409      -111.67164          -104.77130           0.0000000    
     410      -111.64615          -104.74581           0.0000000    
     411      -111.61758          -104.71724           0.0000000    
     412      -111.58812          -104.68778           0.0000000    
     413      -111.55671          -104.65637           0.0000000    
     414      -111.52533          -104.62499           0.0000000    
     415      -111.49238          -104.59204           0.0000000    
     416      -111.45290          -104.55256           0.0000000    
     417      -111.41103          -104.51070           0.0000000    
     418      -111.36687          -104.46654           0.0000000    
     419      -111.31960          -104.41926           0.0000000    
     420      -111.26656          -104.36623           0.0000000    
     421      -111.21227          -104.31193           0.0000000    
     422      -111.15385          -104.25351           0.0000000    
     423      -111.09390          -104.19357           0.0000000    
     424      -111.03200          -104.13166           0.0000000    
     425      -110.96439          -104.06405           0.0000000    
     426      -110.89425          -103.99391           0.0000000    
     427      -110.82003          -103.91969           0.0000000    
     428      -110.74219          -103.84185           0.0000000    
     429      -110.66198          -103.76164           0.0000000    
     430      -110.57430          -103.67397           0.0000000    
     431      -110.48240          -103.58206           0.0000000    
     432      -110.38432          -103.48398           0.0000000    
     433      -110.28503          -103.38470           0.0000000    
     434      -110.17830          -103.27796           0.0000000    
     435      -110.06735          -103.16702           0.0000000    
     436      -109.95172          -103.05138           0.0000000    
     437      -109.83279          -102.93246           0.0000000    
     438      -109.71008          -102.80975           0.0000000    
     439      -109.58038          -102.68004           0.0000000    
     440      -109.44723          -102.54689           0.0000000    
     441      -109.30869          -102.40835           0.0000000    
     442      -109.16715          -102.26682           0.0000000    
     443      -109.02306          -102.12273           0.0000000    
     444      -108.87495          -101.97462           0.0000000    
     445      -108.72476          -101.82442           0.0000000    
     446      -108.56585          -101.66551           0.0000000    
     447      -108.40737          -101.50703           0.0000000    
     448      -108.24279          -101.34245           0.0000000    
     449      -108.07554          -101.17520           0.0000000    
     450      -107.90363          -101.00330           0.0000000    
     451      -107.72781          -100.82747           0.0000000    
     452      -107.55184          -100.65150           0.0000000    
     453      -107.37121          -100.47087           0.0000000    
     454      -107.18501          -100.28468           0.0000000    
     455      -106.99537          -100.09503           0.0000000    
     456      -106.80350          -99.903168           0.0000000    
     457      -106.60889          -99.708549           0.0000000    
     458      -106.40771          -99.507370           0.0000000    
     459      -106.20378          -99.303444           0.0000000    
     460      -105.99766          -99.097321           0.0000000    
     461      -105.79012          -98.889778           0.0000000    
     462      -105.58200          -98.681664           0.0000000    
     463      -105.36926          -98.468918           0.0000000    
     464      -105.15381          -98.253471           0.0000000    
     465      -104.93469          -98.034355           0.0000000    
     466      -104.70795          -97.807610           0.0000000    
     467      -104.48386          -97.583527           0.0000000    
     468      -104.25843          -97.358093           0.0000000    
     469      -104.02881          -97.128471           0.0000000    
     470      -103.79781          -96.897469           0.0000000    
     471      -103.56180          -96.661461           0.0000000    
     472      -103.32148          -96.421143           0.0000000    
     473      -103.08212          -96.181786           0.0000000    
     474      -102.84021          -95.939873           0.0000000    
     475      -102.59995          -95.699608           0.0000000    
     476      -102.34953          -95.449188           0.0000000    
     477      -102.09864          -95.198303           0.0000000    
     478      -101.84480          -94.944458           0.0000000    
     479      -101.58910          -94.688759           0.0000000    
     480      -101.33366          -94.433319           0.0000000    
     481      -101.07451          -94.174171           0.0000000    
     482      -100.81143          -93.911095           0.0000000    
     483      -100.54993          -93.649590          0.14012985E-44
     484      -100.28496          -93.384621          0.14012985E-44
     485      -100.01900          -93.118668          0.14012985E-44
     486      -99.751335          -92.850998          0.14012985E-44
     487      -99.481812          -92.581474          0.28025969E-44
     488      -99.210350          -92.310013          0.28025969E-44
     489      -98.938515          -92.038177          0.42038954E-44
     490      -98.666756          -91.766418          0.56051939E-44
     491      -98.395187          -91.494850          0.70064923E-44
     492      -98.121941          -91.221603          0.98090893E-44
     493      -97.842697          -90.942360          0.12611686E-43
     494      -97.565483          -90.665146          0.16815582E-43
     495      -97.286156          -90.385818          0.22420775E-43
     496      -97.005898          -90.105560          0.29427268E-43
     497      -96.722816          -89.822479          0.39236357E-43
     498      -96.436897          -89.536560          0.51848043E-43
     499      -96.148392          -89.248055          0.68663625E-43
     500      -95.859016          -88.958679          0.91084400E-43
     501      -95.566788          -88.666451          0.12331426E-42
     502      -95.276184          -88.375847          0.16395192E-42
     503      -94.984360          -88.084023          0.22000386E-42
     504      -94.688843          -87.788506          0.29567398E-42
     505      -94.396217          -87.495880          0.39516617E-42
     506      -94.099686          -87.199348          0.53249342E-42
     507      -93.803650          -86.903313          0.71606352E-42
     508      -93.504280          -86.603943          0.96549464E-42
     509      -93.202042          -86.301704          0.13060102E-41
     510      -92.898552          -85.998215          0.17698400E-41
     511      -92.592438          -85.692101          0.24032269E-41
     512      -92.287651          -85.387314          0.32594202E-41
     513      -91.982246          -85.081909          0.44238993E-41
     514      -91.670265          -84.769928          0.60438003E-41
     515      -91.359955          -84.459618          0.82438389E-41
     516      -91.044327          -84.143990          0.11302873E-40
     517      -90.728394          -83.828056          0.15502565E-40
     518      -90.417076          -83.516739          0.21163811E-40
     519      -90.096893          -83.196556          0.29151212E-40
     520      -89.772766          -82.872429          0.40309752E-40
     521      -89.446205          -82.545868          0.55878178E-40
     522      -89.123032          -82.222694          0.77196131E-40
     523      -88.793907          -81.893570          0.10728201E-39
     524      -88.465157          -81.564819          0.14904070E-39
     525      -88.132080          -81.231743          0.20794849E-39
     526      -87.794701          -80.894363          0.29139301E-39
     527      -87.462196          -80.561859          0.40633452E-39
     528      -87.122955          -80.222618          0.57044618E-39
     529      -86.779602          -79.879265          0.80413793E-39
     530      -86.433487          -79.533150          0.11367025E-38
     531      -86.090538          -79.190201          0.16017234E-38
     532      -85.739807          -78.839470          0.22746157E-38
     533      -85.387039          -78.486702          0.32367794E-38
     534      -85.038284          -78.137947          0.45874938E-38
     535      -84.679222          -77.778885          0.65692255E-38
     536      -84.319847          -77.419510          0.94099812E-38
     537      -83.957413          -77.057076          0.13520477E-37
     538      -83.592239          -76.691902          0.19479813E-37
     539      -83.220421          -76.320084          0.28252932E-37
     540      -82.848328          -75.947990          0.40988454E-37
     541      -82.475456          -75.575119          0.59511038E-37
     542      -82.100639          -75.200302          0.86572197E-37
     543      -81.717499          -74.817162          0.12699140E-36
     544      -81.332680          -74.432343          0.18659459E-36
     545      -80.947594          -74.047256          0.27424568E-36
     546      -80.559387          -73.659050          0.40432981E-36
     547      -80.164421          -73.264084          0.60016044E-36
     548      -79.774620          -72.874283          0.88624904E-36
     549      -79.377213          -72.476875          0.13187052E-35
     550      -78.972244          -72.071907          0.19770751E-35
     551      -78.562973          -71.662636          0.29769217E-35
     552      -78.153214          -71.252876          0.44845999E-35
     553      -77.743454          -70.843117          0.67558503E-35
     554      -77.326927          -70.426590          0.10246494E-34
     555      -76.905128          -70.004791          0.15622845E-34
     556      -76.479904          -69.579567          0.23901917E-34
     557      -76.056442          -69.156105          0.36503953E-34
     558      -75.618973          -68.718636          0.56536704E-34
     559      -75.189522          -68.289185          0.86863769E-34
     560      -74.753593          -67.853256          0.13432594E-33
     561      -74.306961          -67.406624          0.20995679E-33
     562      -73.857765          -66.957428          0.32901309E-33
     563      -73.410400          -66.510063          0.51463730E-33
     564      -72.956856          -66.056519          0.80997796E-33
     565      -72.501846          -65.601509          0.12766778E-32
     566      -72.039238          -65.138901          0.20276339E-32
     567      -71.572884          -64.672546          0.32323968E-32
     568      -71.108345          -64.208008          0.51436474E-32
     569      -70.643005          -63.742668          0.81915419E-32
     570      -70.176208          -63.275871          0.13064504E-31
     571      -69.704239          -62.803902          0.20944344E-31
     572      -69.228310          -62.327972          0.33710113E-31
     573      -68.749458          -61.849121          0.54415508E-31
     574      -68.263672          -61.363335          0.88449837E-31
     575      -67.780197          -60.879860          0.14343908E-30
     576      -67.286514          -60.386177          0.23500182E-30
     577      -66.794174          -59.893837          0.38449597E-30
     578      -66.295944          -59.395607          0.63280561E-30
     579      -65.799118          -58.898781          0.10400140E-29
     580      -65.296730          -58.396393          0.17187928E-29
     581      -64.793182          -57.892845          0.28438816E-29
     582      -64.287552          -57.387215          0.47152426E-29
     583      -63.775749          -56.875412          0.78664195E-29
     584      -63.261917          -56.361580          0.13150176E-28
     585      -62.746323          -55.845985          0.22021728E-28
     586      -62.229973          -55.329636          0.36906195E-28
     587      -61.701920          -54.801582          0.62579181E-28
     588      -61.174553          -54.274216          0.10603819E-27
     589      -60.649681          -53.749344          0.17923022E-27
     590      -60.114372          -53.214035          0.30612084E-27
     591      -59.576790          -52.676453          0.52403702E-27
     592      -59.036873          -52.136536          0.89917654E-27
     593      -58.495468          -51.595131          0.15451621E-26
     594      -57.946342          -51.046005          0.26758162E-26
     595      -57.392982          -50.492645          0.46534762E-26
     596      -56.830894          -49.930557          0.81637405E-26
     597      -56.268433          -49.368095          0.14327266E-25
     598      -55.696732          -48.796394          0.25377561E-25
     599      -55.119934          -48.219597          0.45180378E-25
     600      -54.538742          -47.638405          0.80790136E-25
     601      -53.957901          -47.057564          0.14441571E-24
     602      -53.364128          -46.463791          0.26150904E-24
     603      -52.761703          -45.861366          0.47765725E-24
